event_id,timestamp,user_id,username,command,device,privilege_used
CMD032663,2026-06-23 15:48:00,U1080,joseph.jackson91,git pull,WKSTN-U1080,USER
CMD009952,2026-06-23 17:54:00,U1024,emily.miller,ls -la,WKSTN-U1024,USER
CMD034871,2026-06-23 15:26:00,U1085,barbara.walker67,git pull,WKSTN-U1085,USER
CMD039728,2026-06-23 15:25:00,U1096,david.allen76,git pull,WKSTN-U1096,USER
CMD011744,2026-06-23 14:48:00,U1028,john.hill,git pull,WKSTN-U1028,USER
CMD008603,2026-06-23 15:12:00,U1021,jessica.walker,systeminfo,WKSTN-U1021,USER
CMD025027,2026-06-23 15:46:00,U1061,jessica.rodriguez,clear,WKSTN-U1061,USER
CMD012630,2026-06-23 15:25:00,U1030,betty.rodriguez86,clear,WKSTN-U1030,USER
CMD032231,2026-06-23 16:15:00,U1079,emily.jones,  systeminfo ,WKSTN-U1079,USER
CMD027423,2026-06-24 07:45:00,U1067,paul.thomas97,cat readme.txt,,USER
CMD010837,2026-06-23 14:42:00,U1026,elizabeth.gonzalez,ipconfig,WKSTN-U1026,USER
CMD006788,2026-06-23 16:33:00,U1017,emily.hernandez34,git status,WKSTN-U1017,USER
CMD012185,2026-06-23 16:31:00,U1029,michelle.garcia54,clear,WKSTN-U1029,USER
CMD007703,2026-06-23 16:18:00,U1019,donna.anderson,ipconfig,WKSTN-U1019,USER
CMD010860,2026-06-24 07:33:00,U1026,elizabeth.gonzalez,clear,WKSTN-U1026,USER
CMD036235,2026-06-23 15:34:00,U1088,andrew.smith85,git status,WKSTN-U1088,USER
CMD032664,2026-06-23 15:59:00,U1080,joseph.jackson91,top,WKSTN-U1080,USER
CMD038038,2026-06-23 16:35:00,U1092,,top,WKSTN-U1092,USER
CMD036236,2026-06-23 15:08:00,U1088,andrew.smith85,git status,WKSTN-U1088,USER
CMD037575,2026-06-23 14:51:00,U1091,,top,WKSTN-U1091,USER
CMD009059,2026-06-23 15:05:00,U1022,sandra.brown,top,WKSTN-U1022,USER
CMD012629,2026-06-23 16:06:00,U1030,betty.rodriguez86,git pull,WKSTN-U1030,USER
CMD001134,2026-06-23 15:56:00,U1003,kenneth.clark29,git pull,WKSTN-U1003	,user
CMD012651,2026-06-24 09:54:00,U1030,betty.rodriguez86,cat readme.txt,WKSTN-U1030,USER
CMD022238,2026-06-24 10:02:00,U1054,ANTHONY.MARTINEZ,whoami,WKSTN-U1054,USER
CMD035340,2026-06-24 08:07:00,U1086,steven.thompson53,ping 10.0.0.5,WKSTN-U1086,USER
CMD000743,2026-06-24 08:32:00,U1002,donna.ramirez,ipconfig,WKSTN-U1002,USER
CMD032681,2026-06-24 10:03:00,U1080,JOSEPH.JACKSON91,git status,WKSTN-U1080,USER
CMD010419,2026-06-24 09:04:00,U1025,betty.brown22,cat readme.txt,WKSTN-U1025,USER
CMD022235,2026-06-24 10:19:00,U1054,anthony.martinez,systeminfo,WKSTN-U1054,USER
CMD033122,2026-06-24 08:55:00,U1081,margaret.davis,systeminfo,  WKSTN-U1081 ,USER
CMD033989,2026-06-24 10:42:00,U1083,sarah.allen70,ipconfig,WKSTN-U1083,
CMD036699,2026-06-24 10:51:00,U1089,paul.brown27,clear,WKSTN-U1089,USER
CMD007273,2026-06-24 08:04:00,U1018,betty.white57,dir,WKSTN-U1018,USER
CMD012649,2026-06-24 08:07:00,U1030,betty.rodriguez86,df -h,WKSTN-U1030,USER
CMD005078,2026-06-24 10:36:00,U1013,emily.smith,cd project/,WKSTN-U1013,USER
CMD012650,2026-06-24 07:53:00,U1030,betty.rodriguez86	,ls -la,,USER
CMD011331,2026-06-24 10:54:00,U1027,patricia.brown75,git pull,WKSTN-U1027,USER
CMD027422,2026-06-24 10:44:00,U1067,PAUL.THOMAS97,cd project/,WKSTN-U1067,USER
CMD035341,2026-06-24 08:06:00,U1086,steven.thompson53,whoami,WKSTN-U1086,USER
CMD034889,2026-06-24 08:18:00,U1085,barbara.walker67,ls -la,WKSTN-U1085,USER
CMD026631,2026-06-24 10:06:00,U1065,michael.ramirez47,cat readme.txt,WKSTN-U1065,
CMD027424,2026-06-24 09:28:00,U1067,paul.thomas97,,WKSTN-U1067,USER
CMD006325,2026-06-24 10:29:00,U1016,patricia.thomas,git pull,WKSTN-U1016,USER
CMD011332,2026-06-24 10:25:00,U1027,patricia.brown75,cd project/,WKSTN-U1027,USER
CMD009080,2026-06-24 09:08:00,U1022,sandra.brown,ls -la,WKSTN-U1022,USER
CMD000742,2026-06-24 09:38:00,U1002,donna.ramirez,  top ,WKSTN-U1002,USER
CMD038492,2026-06-24 10:47:00,U1093,sarah.clark44,cd project/,WKSTN-U1093,USER
CMD038058,2026-06-24 11:29:00,U1092,steven.thomas,clear,WKSTN-U1092,USER
CMD022236,2026-06-24 12:51:00,U1054,anthony.martinez,git pull,WKSTN-U1054,USER
CMD038057,2026-06-24 11:58:00,U1092,steven.thomas,df -h,WKSTN-U1092,USER
CMD011767,2026-06-24 12:01:00,U1028,john.hill,git status	,WKSTN-U1028,USER
CMD001545,2026-06-24 12:52:00,U1004,elizabeth.wilson98,dir,WKSTN-U1004,USER
CMD022237,2026-06-24 12:39:00,U1054,anthony.martinez,git pull,WKSTN-U1054,USER
CMD007272,2026-06-24 12:28:00,U1018,betty.white57,df -h,WKSTN-U1018,USER
CMD037593,2026-06-24 11:45:00,U1091,linda.robinson,ipconfig,WKSTN-U1091,USER
CMD034888,2026-06-24 11:32:00,U1085,barbara.walker67,ls -la,WKSTN-U1085,USER
CMD019051,2026-06-24 11:03:00,U1046,michelle.torres39,clear,WKSTN-U1046,USER
CMD011765,2026-06-24 11:04:00,U1028,john.hill,ls -la,WKSTN-U1028	,USER
CMD036696,2026-06-24 12:24:00,U1089,paul.brown27,git pull,WKSTN-U1089,USER
CMD007724,2026-06-24 12:44:00,U1019,donna.anderson,cd project/,WKSTN-U1019,USER
CMD028639,2026-06-24 11:12:00,U1070,betty.thomas40,cat readme.txt,  WKSTN-U1070 ,USER
CMD007270,2026-06-24 12:31:00,U1018,betty.white57,ipconfig,WKSTN-U1018,USER
CMD009526,2026-06-24 12:03:00,U1023,richard.wright,git pull,,USER
CMD033533,2026-06-24 12:14:00,U1082,karen.hill96,cat readme.txt,WKSTN-U1082,USER
CMD009081,2026-06-24 11:45:00,U1022,sandra.brown,ping 10.0.0.5,WKSTN-U1022,USER
CMD000740,2026-06-24 12:24:00,U1002,donna.ramirez,dir,WKSTN-U1002,USER
CMD033123,2026-06-24 10:57:00,U1081,margaret.davis,ping 10.0.0.5,WKSTN-U1081,USER
CMD019050,2026-06-24 12:17:00,U1046,michelle.torres39,clear,WKSTN-U1046,USER
CMD009972,2026-06-24 11:58:00,U1024,emily.miller,systeminfo,,USER
CMD005077,2026-06-24 12:20:00,U1013,emily.smith,dir,WKSTN-U1013,USER
CMD036697,2026-06-24 11:22:00,U1089,paul.brown27,cd project/,WKSTN-U1089,USER
CMD012648,2026-06-24 12:53:00,U1030,betty.rodriguez86,top,WKSTN-U1030,USER
CMD012206,2026-06-24 13:14:00,U1029,michelle.garcia54,cat readme.txt,WKSTN-U1029,USER
CMD034887,2026-06-24 13:42:00,U1085,barbara.walker67,dir,WKSTN-U1085,USER
CMD034462,2026-06-24 13:47:00,U1084,joshua.taylor,df -h,WKSTN-U1084,USER
CMD010861,2026-06-24 13:08:00,U1026,elizabeth.gonzalez,whoami,WKSTN-U1026,USER
CMD030640,2026-06-24 13:50:00,U1075,steven.lewis,cd project/,WKSTN-U1075,USER
CMD010859,2026-06-24 14:36:00,U1026,elizabeth.gonzalez,cat readme.txt,WKSTN-U1026,USER
CMD009970,2026-06-24 14:35:00,U1024,emily.miller,git status,WKSTN-U1024,USER
CMD005079,2026-06-24 14:03:00,U1013,emily.smith,ping 10.0.0.5,WKSTN-U1013,USER
CMD011766,2026-06-24 14:35:00,U1028,john.hill,systeminfo,WKSTN-U1028,USER
CMD037155,2026-06-24 13:12:00,U1090,mary.hill,ls -la,WKSTN-U1090,USER
CMD038926,2026-06-24 14:31:00,U1094,elizabeth.lewis69,ipconfig,WKSTN-U1094,USER
CMD032245,2026-06-24 13:24:00,U1079,emily.jones,cat readme.txt,WKSTN-U1079,USER
CMD027421,2026-06-24 14:03:00,U1067,paul.thomas97,git status,WKSTN-U1067,USER
CMD032682,2026-06-24 14:11:00,U1080,joseph.jackson91,top,WKSTN-U1080,USER
CMD035770,2026-06-24 13:29:00,U1087,charles.sanchez,cd project/,WKSTN-U1087,USER
CMD008620,2026-06-24 13:13:00,U1021,jessica.walker,whoami,WKSTN-U1021,USER
CMD007271,2026-06-24 13:16:00,U1018,betty.white57,top,,USER
CMD000741,2026-06-24 13:31:00,U1002,donna.ramirez,ipconfig	,WKSTN-U1002,USER
CMD008166,2026-06-24 14:50:00,U1020,andrew.thomas36,whoami,WKSTN-U1020,USER
CMD037156,2026-06-24 14:28:00,U1090,mary.hill	,ls -la,WKSTN-U1090,USER
CMD035769,2026-06-24 14:35:00,U1087,charles.sanchez,git pull,WKSTN-U1087,USER
CMD038925,2026-06-24 14:00:00,U1094,elizabeth.lewis69,ipconfig,WKSTN-U1094,USER
CMD009971,2026-06-24 14:40:00,U1024,emily.miller,whoami,WKSTN-U1024,USER
CMD019049,2026-06-24 14:47:00,U1046,michelle.torres39,top,  WKSTN-U1046 ,USER
CMD033988,2026-06-24 14:49:00,U1083,sarah.allen70,cat readme.txt,WKSTN-U1083,USER
CMD012670,2026-06-25 08:31:00,U1030,betty.rodriguez86,git status,WKSTN-U1030,USER
CMD028640,2026-06-24 14:57:00,U1070,BETTY.THOMAS40,ping 10.0.0.5,,USER
CMD032259,2026-06-25 09:27:00,U1079,emily.jones,ipconfig,WKSTN-U1079,USER
CMD032246,2026-06-24 15:51:00,U1079,emily.jones,top,WKSTN-U1079,USER
CMD007725,2026-06-24 15:44:00,U1019,donna.anderson,cd project/,WKSTN-U1019,USER
CMD000758,2026-06-25 09:32:00,U1002,donna.ramirez,cat readme.txt,WKSTN-U1002,USER
CMD033987,2026-06-24 15:05:00,U1083,sarah.allen70,ipconfig,WKSTN-U1083,USER
CMD009973,2026-06-24 15:30:00,U1024,emily.miller,ping 10.0.0.5,,USER
CMD011788,2026-06-25 08:46:00,U1028,,ipconfig,WKSTN-U1028,USER
CMD008167,2026-06-24 17:06:00,U1020,andrew.thomas36,dir,WKSTN-U1020,USER
CMD008638,2026-06-25 09:56:00,U1021,jessica.walker,ls -la,WKSTN-U1021,USER
CMD036254,2026-06-24 16:42:00,U1088,andrew.smith85,dir,WKSTN-U1088,USER
CMD034009,2026-06-25 07:50:00,U1083,sarah.allen70,whoami,WKSTN-U1083,USER
CMD008187,2026-06-25 08:12:00,U1020,andrew.thomas36,ls -la,WKSTN-U1020,USER
CMD032260,2026-06-25 09:49:00,U1079,emily.jones,cat readme.txt,WKSTN-U1079	,USER
CMD010882,2026-06-25 09:18:00,U1026,elizabeth.gonzalez,cd project/,WKSTN-U1026,USER
CMD006811,2026-06-24 15:36:00,U1017,emily.hernandez34,cd project/,WKSTN-U1017,
CMD021026,2026-06-24 16:53:00,U1051,  sandra.king72 ,cd project/,  WKSTN-U1051 ,USER
CMD037154,2026-06-24 15:12:00,U1090,mary.hill,top,WKSTN-U1090,USER
CMD011330,2026-06-24 16:59:00,U1027,patricia.brown75,whoami,WKSTN-U1027,USER
CMD011790,2026-06-25 09:05:00,U1028,john.hill,cd project/,WKSTN-U1028,USER
CMD036698,2026-06-24 15:44:00,U1089,PAUL.BROWN27,ls -la,WKSTN-U1089,USER
CMD012228,2026-06-25 08:30:00,U1029,michelle.garcia54,cat readme.txt,WKSTN-U1029,USER
CMD007726,2026-06-24 15:47:00,U1019,donna.anderson,git pull,WKSTN-U1019,USER
CMD017445,2026-06-24 16:33:00,U1042,michael.hill56,systeminfo,WKSTN-U1042,USER
CMD037179,2026-06-25 11:21:00,U1090,MARY.HILL,ping 10.0.0.5,WKSTN-U1090,USER
CMD009993,2026-06-25 11:37:00,U1024,emily.miller,df -h,,USER
CMD007748,2026-06-25 11:51:00,U1019,donna.anderson,ipconfig,WKSTN-U1019,USER
CMD038514,2026-06-25 10:04:00,U1093,sarah.clark44,top,WKSTN-U1093,USER
CMD036272,2026-06-25 11:58:00,U1088,andrew.smith85,systeminfo,WKSTN-U1088,USER
CMD038515,2026-06-25 11:17:00,U1093,sarah.clark44,git pull,WKSTN-U1093,USER
CMD001172,2026-06-25 12:03:00,U1003,kenneth.clark29,ls -la,,USER
CMD039756,2026-06-25 12:04:00,U1096,david.allen76,clear,WKSTN-U1096,USER
CMD032258,2026-06-25 10:54:00,U1079,emily.jones,top,WKSTN-U1079,USER
CMD008188,2026-06-25 12:10:00,U1020,andrew.thomas36,ipconfig,WKSTN-U1020,USER
CMD038072,2026-06-25 10:00:00,U1092,steven.thomas,systeminfo,WKSTN-U1092,USER
CMD009540,2026-06-25 10:40:00,U1023,richard.wright,ls -la,WKSTN-U1023,USER
CMD015458,2026-06-25 12:01:00,U1037,robert.martin,clear,WKSTN-U1037,
CMD009542,2026-06-25 10:38:00,U1023,richard.wright,systeminfo,WKSTN-U1023,USER
CMD039755,2026-06-25 10:18:00,U1096,david.allen76,git pull,WKSTN-U1096,USER
CMD035787,2026-06-25 10:10:00,U1087,charles.sanchez,systeminfo,WKSTN-U1087,USER
CMD034477,2026-06-25 10:32:00,U1084,joshua.taylor,clear,WKSTN-U1084,USER
CMD037180,2026-06-25 10:33:00,U1090,mary.hill,ipconfig,WKSTN-U1090,USER
CMD003516,2026-06-25 12:01:00,U1009,daniel.brown,clear,WKSTN-U1009,USER
CMD009543,2026-06-25 12:03:00,U1023,richard.wright,systeminfo,WKSTN-U1023,USER
CMD032698,2026-06-25 10:40:00,U1080,JOSEPH.JACKSON91,git status,WKSTN-U1080,USER
CMD034007,2026-06-25 11:30:00,U1083,sarah.allen70,git pull,WKSTN-U1083,
CMD011357,2026-06-25 10:55:00,U1027,patricia.brown75,systeminfo,WKSTN-U1027,USER
CMD012668,2026-06-25 09:57:00,U1030,betty.rodriguez86,whoami,WKSTN-U1030,USER
CMD027055,2026-06-25 11:48:00,U1066,michelle.wright62,ls -la,WKSTN-U1066,USER
CMD012669,2026-06-25 13:18:00,U1030,betty.rodriguez86,ls -la,WKSTN-U1030,USER
CMD032697,2026-06-25 13:24:00,U1080,joseph.jackson91,ls -la,WKSTN-U1080,USER
CMD036716,2026-06-25 13:33:00,U1089,paul.brown27,git status,WKSTN-U1089,USER
CMD028655,2026-06-25 12:43:00,U1070,betty.thomas40,df -h,WKSTN-U1070,USER
CMD033550,2026-06-25 13:28:00,U1082,karen.hill96,dir,WKSTN-U1082,USER
CMD038945,2026-06-25 13:20:00,U1094,elizabeth.lewis69,df -h,WKSTN-U1094,USER
CMD032699,2026-06-25 12:43:00,U1080,joseph.jackson91,whoami,WKSTN-U1080,USER
CMD012227,2026-06-25 12:51:00,U1029,michelle.garcia54,clear	,WKSTN-U1029,USER
CMD033137,2026-06-25 13:04:00,U1081,margaret.davis,dir,WKSTN-U1081,USER
CMD038517,2026-06-25 13:26:00,U1093,sarah.clark44,  df -h ,WKSTN-U1093,USER
CMD001568,2026-06-25 13:07:00,U1004,elizabeth.wilson98,whoami,WKSTN-U1004,
CMD032696,2026-06-25 12:58:00,U1080,joseph.jackson91,git status,WKSTN-U1080,USER
CMD037618,2026-06-25 12:33:00,U1091,linda.robinson,clear,WKSTN-U1091,USER
CMD001173,2026-06-25 12:33:00,U1003,kenneth.clark29,df -h,WKSTN-U1003,USER
CMD011358,2026-06-25 12:51:00,U1027,patricia.brown75,df -h,  WKSTN-U1027 ,USER
CMD035788,2026-06-25 12:23:00,U1087,charles.sanchez,cat readme.txt,,USER
CMD009102,2026-06-25 12:30:00,U1022,sandra.brown,whoami,WKSTN-U1022,USER
CMD020648,2026-06-25 12:24:00,U1050,michael.ramirez,cat readme.txt,WKSTN-U1050,USER
CMD020649,2026-06-25 12:39:00,U1050,michael.ramirez,cd project/,WKSTN-U1050,USER
CMD007750,2026-06-25 12:35:00,U1019,donna.anderson,ipconfig,WKSTN-U1019,USER
CMD008639,2026-06-25 12:22:00,U1021,jessica.walker	,ipconfig,WKSTN-U1021,USER
CMD008190,2026-06-25 13:33:00,U1020,andrew.thomas36,git status,WKSTN-U1020,USER
CMD008189,2026-06-25 12:56:00,U1020,andrew.thomas36,cd project/,WKSTN-U1020,USER
CMD011789,2026-06-25 12:29:00,U1028,john.hill,cat readme.txt,WKSTN-U1028,user
CMD006348,2026-06-25 12:46:00,U1016,patricia.thomas,ls -la	,WKSTN-U1016,USER
CMD007751,2026-06-25 15:12:00,U1019,donna.anderson,git pull,WKSTN-U1019,USER
CMD027056,2026-06-25 13:38:00,U1066,michelle.wright62,ping 10.0.0.5,WKSTN-U1066,USER
CMD009103,2026-06-25 13:44:00,U1022,sandra.brown,top,  WKSTN-U1022 ,USER
CMD034008,2026-06-25 13:44:00,U1083,sarah.allen70,git pull,WKSTN-U1083,USER
CMD035354,2026-06-25 14:52:00,U1086,steven.thompson53,git status,WKSTN-U1086,USER
CMD038516,2026-06-25 14:57:00,U1093,sarah.clark44,df -h,WKSTN-U1093,USER
CMD011791,2026-06-25 13:35:00,U1028,john.hill,whoami,WKSTN-U1028,USER
CMD028656,2026-06-25 13:36:00,U1070,betty.thomas40,dir,WKSTN-U1070,USER
CMD010438,2026-06-25 13:41:00,U1025,betty.brown22,df -h,WKSTN-U1025,USER
CMD033138,2026-06-25 14:00:00,U1081,margaret.davis,git status,WKSTN-U1081,USER
CMD040930,2026-06-25 14:36:00,U1099,  joseph.garcia ,top,WKSTN-U1099,USER
CMD010881,2026-06-25 14:43:00,U1026,,top,WKSTN-U1026,USER
CMD037178,2026-06-25 15:18:00,U1090,mary.hill,df -h,WKSTN-U1090,USER
CMD001565,2026-06-25 14:23:00,U1004,elizabeth.wilson98,whoami,WKSTN-U1004,USER
CMD007291,2026-06-25 15:13:00,U1018,betty.white57,git status,WKSTN-U1018,USER
CMD034010,2026-06-25 14:04:00,U1083,sarah.allen70,df -h,WKSTN-U1083,USER
CMD009100,2026-06-25 14:55:00,U1022,sandra.brown,ipconfig,WKSTN-U1022,USER
CMD010439,2026-06-25 13:48:00,U1025,betty.brown22,,WKSTN-U1025,USER
CMD036715,2026-06-25 14:39:00,U1089,paul.brown27,clear,WKSTN-U1089,USER
CMD028657,2026-06-25 14:15:00,U1070,betty.thomas40,clear,WKSTN-U1070,USER
CMD038946,2026-06-25 14:58:00,U1094,elizabeth.lewis69,git status,WKSTN-U1094,
CMD039757,2026-06-25 13:43:00,U1096,david.allen76,git status,WKSTN-U1096,USER
CMD011355,2026-06-25 14:52:00,U1027,patricia.brown75,ipconfig,WKSTN-U1027,USER
CMD038944,2026-06-25 13:40:00,U1094,elizabeth.lewis69,whoami,WKSTN-U1094,USER
CMD009101,2026-06-25 13:53:00,U1022,sandra.brown,cd project/,WKSTN-U1022,USER
CMD006833,2026-06-25 17:05:00,U1017,emily.hernandez34,clear,WKSTN-U1017,USER
CMD036274,2026-06-25 16:23:00,U1088,andrew.smith85,,WKSTN-U1088,USER
CMD037616,2026-06-25 17:06:00,U1091,linda.robinson,whoami,WKSTN-U1091,USER
CMD037617,2026-06-25 16:50:00,U1091,linda.robinson,git pull,WKSTN-U1091,USER
CMD036714,2026-06-25 16:41:00,U1089,paul.brown27,top,WKSTN-U1089,USER
CMD015044,2026-06-25 15:58:00,U1036,linda.jones,dir,WKSTN-U1036,USER
CMD027057,2026-06-25 17:14:00,U1066,michelle.wright62,df -h,WKSTN-U1066,USER
CMD011356,2026-06-25 15:38:00,U1027,patricia.brown75,df -h,WKSTN-U1027,USER
CMD007292,2026-06-25 15:39:00,U1018,betty.white57,whoami,WKSTN-U1018,USER
CMD012246,2026-06-26 07:21:00,U1029,michelle.garcia54,dir,WKSTN-U1029,USER
CMD037181,2026-06-25 16:00:00,U1090,mary.hill,git pull,WKSTN-U1090,USER
CMD009992,2026-06-25 15:37:00,U1024,emily.miller,ls -la,WKSTN-U1024,USER
CMD012245,2026-06-26 07:27:00,U1029,michelle.garcia54,ipconfig,WKSTN-U1029,USER
CMD001567,2026-06-25 15:32:00,U1004,elizabeth.wilson98,ping 10.0.0.5,WKSTN-U1004,USER
CMD006367,2026-06-26 08:17:00,U1016,patricia.thomas,cd project/,WKSTN-U1016,USER
CMD008637,2026-06-25 15:45:00,U1021,jessica.walker,cat readme.txt,WKSTN-U1021,USER
CMD035789,2026-06-25 17:27:00,U1087,charles.sanchez,top,WKSTN-U1087,USER
CMD009541,2026-06-25 16:11:00,U1023,richard.wright,cd project/,WKSTN-U1023	,USER
CMD034908,2026-06-25 15:51:00,U1085,barbara.walker67,ls -la,WKSTN-U1085,USER
CMD032719,2026-06-26 08:21:00,U1080,joseph.jackson91,ipconfig,,
CMD034498,2026-06-26 07:54:00,U1084,,ipconfig,WKSTN-U1084,USER
CMD001566,2026-06-25 16:11:00,U1004,elizabeth.wilson98,ipconfig,WKSTN-U1004,USER
CMD036273,2026-06-25 15:22:00,U1088,andrew.smith85,git status,WKSTN-U1088,USER
CMD035786,2026-06-25 15:25:00,U1087,charles.sanchez,ipconfig,WKSTN-U1087,USER
CMD007749,2026-06-25 16:02:00,U1019,donna.anderson,ping 10.0.0.5,WKSTN-U1019,USER
CMD020256,2026-06-26 10:09:00,U1049,michelle.jones59,cd project/,WKSTN-U1049,USER
CMD010451,2026-06-26 11:26:00,U1025,betty.brown22,git status,  WKSTN-U1025 ,USER
CMD027839,2026-06-26 09:23:00,U1068,susan.thompson34,ipconfig,WKSTN-U1068,USER
CMD006365,2026-06-26 10:57:00,U1016,patricia.thomas,clear,WKSTN-U1016,USER
CMD008661,2026-06-26 09:52:00,U1021,jessica.walker,whoami,WKSTN-U1021,USER
CMD034499,2026-06-26 09:13:00,U1084,joshua.taylor,df -h,WKSTN-U1084,USER
CMD007312,2026-06-26 08:28:00,U1018,  betty.white57 ,cd project/,WKSTN-U1018,USER
CMD007769,2026-06-26 11:32:00,U1019,donna.anderson,top,WKSTN-U1019,USER
CMD034930,2026-06-26 10:53:00,U1085,barbara.walker67,cd project/,WKSTN-U1085,USER
CMD012247,2026-06-26 08:58:00,U1029,michelle.garcia54,ls -la,WKSTN-U1029,user
CMD008660,2026-06-26 09:57:00,U1021,  jessica.walker ,,,USER
CMD032721,2026-06-26 10:54:00,U1080,joseph.jackson91,git status,WKSTN-U1080,user
CMD001976,2026-06-26 09:36:00,U1005,robert.robinson,dir,WKSTN-U1005,USER
CMD026670,2026-06-26 11:07:00,U1065,michael.ramirez47,git status	,WKSTN-U1065,USER
CMD001977,2026-06-26 10:22:00,U1005,robert.robinson,git pull,WKSTN-U1005,USER
CMD035809,2026-06-26 08:46:00,U1087,charles.sanchez,git status,WKSTN-U1087,USER
CMD010008,2026-06-26 09:28:00,U1024,emily.miller,dir,WKSTN-U1024,USER
CMD037196,2026-06-26 10:35:00,U1090,mary.hill,ping 10.0.0.5,WKSTN-U1090,USER
CMD009120,2026-06-26 10:16:00,U1022,sandra.brown,cat readme.txt,WKSTN-U1022,USER
CMD011375,2026-06-26 10:06:00,U1027,patricia.brown75,ping 10.0.0.5,WKSTN-U1027,USER
CMD001978,2026-06-26 10:14:00,U1005,robert.robinson,cd project/,WKSTN-U1005,user
CMD001975,2026-06-26 09:45:00,U1005,robert.robinson	,git pull,WKSTN-U1005,user
CMD008662,2026-06-26 11:14:00,U1021,jessica.walker,git pull,WKSTN-U1021,USER
CMD020254,2026-06-26 11:22:00,U1049,michelle.jones59,clear,WKSTN-U1049,USER
CMD035372,2026-06-26 09:46:00,U1086,steven.thompson53,git pull,WKSTN-U1086,USER
CMD033569,2026-06-26 11:42:00,U1082,karen.hill96,ping 10.0.0.5,WKSTN-U1082,USER
CMD009563,2026-06-26 12:06:00,U1023,richard.wright,git status,WKSTN-U1023,USER
CMD000774,2026-06-26 12:30:00,U1002,donna.ramirez,ls -la,WKSTN-U1002,USER
CMD027838,2026-06-26 12:42:00,U1068,susan.thompson34,clear,WKSTN-U1068,USER
CMD037636,2026-06-26 12:16:00,U1091,linda.robinson,dir,WKSTN-U1091,USER
CMD010009,2026-06-26 12:18:00,U1024,emily.miller,ls -la,WKSTN-U1024,USER
CMD000776,2026-06-26 12:40:00,U1002,donna.ramirez,dir,WKSTN-U1002	,USER
CMD035810,2026-06-26 12:04:00,U1087,charles.sanchez,git status,WKSTN-U1087,USER
CMD010452,2026-06-26 12:27:00,U1025,betty.brown22,dir,WKSTN-U1025,USER
CMD020255,2026-06-26 11:35:00,U1049,MICHELLE.JONES59,,WKSTN-U1049,USER
CMD012690,2026-06-26 12:01:00,U1030,  betty.rodriguez86 ,dir,WKSTN-U1030,USER
CMD034029,2026-06-26 12:09:00,U1083,sarah.allen70,df -h,WKSTN-U1083,USER
CMD036735,2026-06-26 11:35:00,U1089,paul.brown27,whoami,WKSTN-U1089,
CMD006366,2026-06-26 11:44:00,U1016,patricia.thomas,,WKSTN-U1016,USER
CMD034929,2026-06-26 11:50:00,U1085,barbara.walker67,git status,WKSTN-U1085	,USER
CMD034496,2026-06-26 12:15:00,U1084,joshua.taylor,cat readme.txt,WKSTN-U1084,USER
CMD007770,2026-06-26 13:24:00,U1019,donna.anderson,  cd project/ ,WKSTN-U1019,USER
CMD008213,2026-06-26 12:02:00,U1020,andrew.thomas36,ping 10.0.0.5,WKSTN-U1020,USER
CMD006368,2026-06-26 12:11:00,U1016,patricia.thomas,systeminfo,WKSTN-U1016,USER
CMD008212,2026-06-26 12:18:00,U1020,andrew.thomas36,top,WKSTN-U1020,USER
CMD032722,2026-06-26 12:48:00,U1080,joseph.jackson91,whoami,WKSTN-U1080,USER
CMD036294,2026-06-26 11:59:00,U1088,andrew.smith85,ipconfig,WKSTN-U1088,USER
CMD011809,2026-06-26 11:59:00,U1028,john.hill,cat readme.txt,WKSTN-U1028,USER
CMD038966,2026-06-26 13:08:00,U1094,elizabeth.lewis69,ipconfig,WKSTN-U1094,USER
CMD010898,2026-06-26 12:37:00,U1026,elizabeth.gonzalez	,systeminfo,WKSTN-U1026,user
CMD007313,2026-06-26 15:19:00,U1018,betty.white57,ipconfig,WKSTN-U1018,USER
CMD006850,2026-06-26 14:53:00,U1017,emily.hernandez34,cat readme.txt,WKSTN-U1017,USER
CMD010010,2026-06-26 14:48:00,U1024,emily.miller,df -h,WKSTN-U1024,USER
CMD034931,2026-06-26 13:40:00,U1085,barbara.walker67,systeminfo,WKSTN-U1085,USER
CMD009119,2026-06-26 13:44:00,U1022,sandra.brown,ping 10.0.0.5,WKSTN-U1022,USER
CMD033568,2026-06-26 14:28:00,U1082,karen.hill96,df -h,WKSTN-U1082,USER
CMD006852,2026-06-26 15:12:00,U1017,emily.hernandez34,git pull,WKSTN-U1017,USER
CMD034497,2026-06-26 14:19:00,U1084,joshua.taylor,ls -la,WKSTN-U1084,USER
CMD032280,2026-06-26 13:57:00,U1079,emily.jones,dir,WKSTN-U1079,USER
CMD010011,2026-06-26 15:34:00,U1024,emily.miller,ipconfig,WKSTN-U1024,USER
CMD000775,2026-06-26 14:01:00,U1002,,dir,WKSTN-U1002,USER
CMD035808,2026-06-26 14:50:00,U1087,charles.sanchez,ls -la,WKSTN-U1087,USER
CMD038532,2026-06-26 14:14:00,U1093,sarah.clark44,ping 10.0.0.5,WKSTN-U1093,USER
CMD036736,2026-06-26 14:25:00,U1089,paul.brown27,cd project/,WKSTN-U1089,USER
CMD034030,2026-06-26 14:24:00,U1083,sarah.allen70,git status,WKSTN-U1083,USER
CMD032720,2026-06-26 15:20:00,U1080,  joseph.jackson91 ,cd project/,WKSTN-U1080,USER
