event_id,timestamp,user_id,username,application,duration_minutes,device
APP002633,2026-06-17 08:21:00,U1007,sarah.robinson82,Outlook,38,WKSTN-U1007
APP005384,2026-06-17 07:57:00,U1014,james.taylor,SAP,36,WKSTN-U1014
APP015350,2026-06-17 07:59:00,U1037,robert.martin,Outlook,14,WKSTN-U1037
APP002634,2026-06-17 08:58:00,U1007,sarah.robinson82,SAP,43,WKSTN-U1007
APP011218,2026-06-17 08:34:00,U1027,patricia.brown75,Chrome,58,WKSTN-U1027
APP040824,2026-06-17 08:57:00,U1099,joseph.garcia,Chrome,,WKSTN-U1099
APP020930,2026-06-17 08:42:00,U1051,sandra.king72,Salesforce,40,WKSTN-U1051
APP018519,2026-06-17 07:56:00,U1045,daniel.sanchez90,Workday,44,WKSTN-U1045
APP012953,2026-06-17 08:13:00,U1031,john.wright28,Workday,65,WKSTN-U1031
APP020520,2026-06-17 08:40:00,U1050,michael.ramirez,Chrome,35,WKSTN-U1050
APP040059,2026-06-17 08:45:00,U1097,  mark.martinez10 ,Zoom,45,WKSTN-U1097
APP008502,2026-06-17 09:01:00,U1021,jessica.walker,Chrome,29,WKSTN-U1021
APP030934,2026-06-17 07:44:00,U1076,john.torres,Outlook,28,WKSTN-U1076
APP033878,2026-06-17 08:41:00,U1083,SARAH.ALLEN70,PuTTY,49,WKSTN-U1083
APP018522,2026-06-17 08:27:00,U1045,daniel.sanchez90,Excel	,23,WKSTN-U1045
APP020929,2026-06-17 09:00:00,U1051,sandra.king72,Chrome,36,WKSTN-U1051
APP001453,2026-06-17 09:01:00,U1004,elizabeth.wilson98,QuickBooks,18,WKSTN-U1004
APP011216,2026-06-17 08:48:00,U1027,patricia.brown75,Chrome,4,WKSTN-U1027
APP039640,2026-06-17 09:58:00,U1096,david.allen76,Outlook,89,WKSTN-U1096
APP023722,2026-06-17 09:12:00,U1058,jennifer.ramirez18,outlook,11,WKSTN-U1058
APP018948,2026-06-17 09:17:00,U1046,michelle.torres39,Excel,77,WKSTN-U1046
APP015352,2026-06-17 09:51:00,U1037,robert.martin,Chrome,71,WKSTN-U1037
APP019750,2026-06-17 09:30:00,U1048,jennifer.thomas87,Excel,5,WKSTN-U1048
APP010315,2026-06-17 09:56:00,U1025,betty.brown22,Chrome,81,  WKSTN-U1025 
APP037944,2026-06-17 09:25:00,U1092,steven.thomas,Slack,74,WKSTN-U1092
APP021709,2026-06-17 09:52:00,U1053,john.jackson31,Excel,77,WKSTN-U1053
APP002252,2026-06-17 09:56:00,U1006,george.gonzalez,QuickBooks,18,WKSTN-U1006
APP005385,2026-06-17 09:24:00,U1014,james.taylor,Outlook,36,WKSTN-U1014
APP037487,2026-06-17 09:48:00,U1091,linda.robinson,Active Directory Console,61,WKSTN-U1091
APP023317,2026-06-17 10:03:00,U1057,nancy.sanchez,Outlook,68,WKSTN-U1057
APP025729,2026-06-17 09:54:00,U1063,john.nguyen	,Outlook,81,WKSTN-U1063
APP000636,2026-06-17 09:40:00,U1002,donna.ramirez,Excel,49,WKSTN-U1002
APP039229,2026-06-17 09:18:00,U1095,richard.thomas74,PowerPoint,32,WKSTN-U1095
APP019355,2026-06-17 09:52:00,U1047,sandra.lewis,Salesforce,14,WKSTN-U1047
APP012106,2026-06-17 09:39:00,U1029,michelle.garcia54,,52,WKSTN-U1029
APP024521,2026-06-17 09:12:00,U1060,matthew.anderson,Outlook,28,WKSTN-U1060
APP013377,2026-06-17 09:08:00,U1032,paul.wright91,Outlook,16,WKSTN-U1032
APP021321,2026-06-17 09:10:00,U1052,paul.taylor,Chrome,87,WKSTN-U1052
APP029739,2026-06-17 10:00:00,U1073,michael.gonzalez,Chrome,36,WKSTN-U1073
APP003785,2026-06-17 09:37:00,U1010,susan.young51,SAP,11,WKSTN-U1010
APP027701,2026-06-17 09:24:00,U1068,susan.thompson34,Chrome,21,WKSTN-U1068
APP041198,2026-06-17 09:42:00,U1100,daniel.brown38,Outlook,73,WKSTN-U1100
APP040440,2026-06-17 09:44:00,U1098,nancy.wright49,PowerPoint,48,WKSTN-U1098
APP020522,2026-06-17 10:09:00,U1050,michael.ramirez,Excel,28,
APP010761,2026-06-17 10:26:00,U1026,elizabeth.gonzalez,VSCode,49,WKSTN-U1026
APP037483,2026-06-17 10:31:00,U1091,linda.robinson,  Slack ,36,WKSTN-U1091	
APP026944,2026-06-17 10:03:00,U1066,michelle.wright62,Outlook,25,WKSTN-U1066
APP008968,2026-06-17 10:06:00,U1022,sandra.brown,Docker Desktop,27,WKSTN-U1022
APP024944,2026-06-17 10:32:00,U1061,jessica.rodriguez,  Salesforce ,79,  WKSTN-U1061 
APP013767,2026-06-17 10:33:00,U1033,linda.miller,Workday,84,WKSTN-U1033
APP010316,2026-06-17 10:26:00,U1025,betty.brown22,VSCode,40,WKSTN-U1025
APP024119,2026-06-17 10:08:00,U1059,daniel.perez98,Outlook,84,WKSTN-U1059
APP028960,2026-06-17 10:28:00,U1071,matthew.robinson35,Word,24,WKSTN-U1071
APP032151,2026-06-17 10:29:00,U1079,emily.jones,Chrome,65,WKSTN-U1079
APP030935,2026-06-17 10:33:00,U1076,john.torres,Chrome,81,WKSTN-U1076
APP002250,2026-06-17 10:07:00,U1006,george.gonzalez,Chrome,56,WKSTN-U1006	
APP009866,2026-06-17 10:09:00,U1024,emily.miller,VSCode,29,WKSTN-U1024
APP034789,2026-06-17 10:10:00,U1085,barbara.walker67,Chrome,22,WKSTN-U1085
APP022925,2026-06-17 10:07:00,U1056,anthony.clark,Outlook,39,WKSTN-U1056
APP029738,2026-06-17 10:04:00,U1073,michael.gonzalez,Word,27,WKSTN-U1073
APP008967,2026-06-17 10:33:00,U1022,sandra.brown,VSCode,26,WKSTN-U1022
APP033006,2026-06-17 10:08:00,U1081,margaret.davis,Wireshark,74,WKSTN-U1081
APP001848,2026-06-17 10:13:00,U1005,robert.robinson,SAP,60,WKSTN-U1005
APP012105,2026-06-17 10:11:00,U1029,michelle.garcia54,VSCode,25,WKSTN-U1029
APP034330,2026-06-17 10:12:00,U1084,joshua.taylor,Chrome	,16,WKSTN-U1084
APP041196,2026-06-17 10:23:00,U1100,daniel.brown38,Chrome,43,  WKSTN-U1100 
APP000225,2026-06-17 10:03:00,U1001,linda.johnson95,SAP,19,WKSTN-U1001
APP003008,2026-06-17 10:24:00,U1008,joshua.hernandez,SAP,33,WKSTN-U1008
APP038816,2026-06-17 10:39:00,U1094,elizabeth.lewis69,Active Directory Console,50,WKSTN-U1094
APP012952,2026-06-17 10:42:00,U1031,john.wright28,Chrome,N/A,WKSTN-U1031
APP005795,2026-06-17 11:09:00,U1015,lisa.hernandez,Excel,,WKSTN-U1015
APP030138,2026-06-17 10:41:00,U1074,sarah.williams7,DocuSign,16,WKSTN-U1074
APP019356,2026-06-17 10:56:00,U1047,sandra.lewis,Outlook,62,WKSTN-U1047
APP037485,2026-06-17 11:05:00,U1091,linda.robinson,Wireshark,66000.0,WKSTN-U1091
APP006212,2026-06-17 10:53:00,U1016,patricia.thomas,Git,59,WKSTN-U1016
APP007165,2026-06-17 10:58:00,U1018,,Docker Desktop,79,WKSTN-U1018
APP001056,2026-06-17 11:08:00,U1003,kenneth.clark29,sap,88,WKSTN-U1003
APP004549,2026-06-17 11:02:00,U1012,linda.martinez,,41,
APP018131,2026-06-17 10:34:00,U1044,lisa.ramirez9,Outlook,23,WKSTN-U1044
APP025728,2026-06-17 10:36:00,U1063,john.nguyen,Outlook,74,WKSTN-U1063
APP039639,2026-06-17 11:02:00,U1096,david.allen76	,  Excel ,79,WKSTN-U1096
APP004153,2026-06-17 10:37:00,U1011,donna.ramirez75,OUTLOOK,39,WKSTN-U1011
APP039231,2026-06-17 10:48:00,U1095,richard.thomas74,,23,WKSTN-U1095
APP035239,2026-06-17 10:36:00,U1086,steven.thompson53,,61,WKSTN-U1086
APP025331,2026-06-17 11:00:00,U1062,william.martin,Salesforce,46,  WKSTN-U1062 
APP017348,2026-06-17 10:52:00,U1042,michael.hill56,Workday,27,WKSTN-U1042
APP002637,2026-06-17 10:56:00,U1007,sarah.robinson82,Outlook,39,WKSTN-U1007
APP010760,2026-06-17 10:49:00,U1026,elizabeth.gonzalez,Git,28,WKSTN-U1026
APP034788,2026-06-17 10:55:00,U1085,barbara.walker67,Wireshark,6,WKSTN-U1085
APP040438,2026-06-17 10:47:00,U1098,nancy.wright49,Excel,81,WKSTN-U1098
APP003400,2026-06-17 10:51:00,U1009,daniel.brown,QuickBooks,80,WKSTN-U1009
APP002253,2026-06-17 10:43:00,U1006,george.gonzalez,Outlook,47,WKSTN-U1006
APP008060,2026-06-17 10:53:00,U1020,andrew.thomas36,Chrome,69,WKSTN-U1020
APP000223,2026-06-17 11:21:00,U1001,linda.johnson95,Chrome,67,WKSTN-U1001
APP003402,2026-06-17 11:44:00,U1009,daniel.brown,QuickBooks,74,WKSTN-U1009
APP006694,2026-06-17 11:24:00,U1017,emily.hernandez34,Jenkins,76,WKSTN-U1017
APP024522,2026-06-17 11:10:00,U1060,,Salesforce,47,WKSTN-U1060
APP015353,2026-06-17 11:33:00,U1037,robert.martin,Chrome,47,WKSTN-U1037
APP016546,2026-06-17 11:09:00,U1040,matthew.martin,Excel,3,WKSTN-U1040
APP005387,2026-06-17 11:26:00,U1014,james.taylor,Chrome,5,WKSTN-U1014
APP031726,2026-06-17 11:28:00,U1078,michelle.miller,Outlook,15,WKSTN-U1078
APP015749,2026-06-17 11:20:00,U1038,emily.clark,Excel,20,WKSTN-U1038
APP028123,2026-06-17 11:37:00,U1069,jessica.clark,Chrome,69,WKSTN-U1069
APP013374,2026-06-17 11:31:00,U1032,paul.wright91,Excel,83,WKSTN-U1032
APP020120,2026-06-17 11:39:00,U1049,michelle.jones59,Outlook,64,WKSTN-U1049
APP018132,2026-06-17 11:26:00,U1044,lisa.ramirez9,Workday,40,WKSTN-U1044
APP014149,2026-06-17 11:42:00,U1034,thomas.allen63,outlook,38,
APP014936,2026-06-17 11:10:00,U1036,linda.jones,Workday,8,WKSTN-U1036
APP001847,2026-06-17 11:23:00,U1005,robert.robinson,Outlook,44,WKSTN-U1005
APP019753,2026-06-17 11:41:00,U1048,jennifer.thomas87,Zoom,63,WKSTN-U1048
APP011217,2026-06-17 11:43:00,U1027,patricia.brown75,,36,WKSTN-U1027
APP022542,2026-06-17 11:23:00,U1055,patricia.wilson54,Chrome,43,WKSTN-U1055
APP018520,2026-06-17 11:39:00,U1045,daniel.sanchez90,Chrome,79,WKSTN-U1045
APP004974,2026-06-17 11:14:00,U1013,emily.smith,Chrome,8,WKSTN-U1013
APP020519,2026-06-17 11:13:00,U1050,michael.ramirez,Salesforce,48,WKSTN-U1050
APP015748,2026-06-17 11:39:00,U1038,emily.clark,Outlook,46,WKSTN-U1038
APP006211,2026-06-17 11:39:00,U1016,patricia.thomas,Slack,60,WKSTN-U1016
APP004154,2026-06-17 11:21:00,U1011,donna.ramirez75	,SAP,75,WKSTN-U1011
APP004550,2026-06-17 11:59:00,U1012,linda.martinez,SAP,10,WKSTN-U1012
APP021710,2026-06-17 12:01:00,U1053,john.jackson31,Outlook,68,
APP029737,2026-06-17 12:05:00,U1073,michael.gonzalez,Word,86,WKSTN-U1073
APP039232,2026-06-17 11:54:00,U1095,richard.thomas74,Chrome,62,WKSTN-U1095
APP030548,2026-06-17 12:03:00,U1075,steven.lewis,Outlook,16,WKSTN-U1075
APP006215,2026-06-17 12:14:00,U1016,patricia.thomas,Jenkins,20,WKSTN-U1016
APP034333,2026-06-17 12:12:00,U1084,joshua.taylor,Slack,90,WKSTN-U1084
APP037486,2026-06-17 12:03:00,U1091,,Active Directory Console,16,WKSTN-U1091
APP013769,2026-06-17 12:01:00,U1033,linda.miller,Outlook,30,WKSTN-U1033
APP018947,2026-06-17 11:52:00,U1046,michelle.torres39,WORKDAY,18,
APP019354,2026-06-17 12:02:00,U1047,sandra.lewis,Outlook,51,WKSTN-U1047
APP004155,2026-06-17 12:05:00,U1011,donna.ramirez75,QuickBooks,,WKSTN-U1011
APP008969,2026-06-17 11:57:00,U1022,sandra.brown,Slack,48,WKSTN-U1022
APP029361,2026-06-17 11:50:00,U1072,,Word,17,WKSTN-U1072
APP032150,2026-06-17 12:14:00,U1079,emily.jones,PuTTY,3,WKSTN-U1079
APP027334,2026-06-17 12:05:00,U1067,paul.thomas97,DocuSign,41,WKSTN-U1067
APP025731,2026-06-17 11:52:00,U1063,john.nguyen,Outlook,34,WKSTN-U1063
APP016935,2026-06-17 12:05:00,U1041,matthew.allen52,Chrome,64,WKSTN-U1041
APP007164,2026-06-17 11:46:00,U1018,betty.white57,Slack,50,WKSTN-U1018
APP016139,2026-06-17 11:53:00,U1039,mark.thomas,Chrome,,WKSTN-U1039
APP005386,2026-06-17 12:03:00,U1014,james.taylor,SAP,,WKSTN-U1014
APP039642,2026-06-17 12:10:00,U1096,david.allen76,Zoom,15,  WKSTN-U1096 
APP005794,2026-06-17 11:55:00,U1015,lisa.hernandez,Excel,88,WKSTN-U1015
APP035667,2026-06-17 11:51:00,U1087,charles.sanchez,Wireshark,69,WKSTN-U1087
APP014556,2026-06-17 12:06:00,U1035,nancy.rodriguez82,Outlook,30,WKSTN-U1035
APP022128,2026-06-17 12:40:00,U1054,anthony.martinez,Chrome,54,WKSTN-U1054
APP013770,2026-06-17 12:26:00,U1033,,Excel,14,WKSTN-U1033
APP024118,2026-06-17 12:25:00,U1059,daniel.perez98,Excel,8,WKSTN-U1059
APP034331,2026-06-17 12:28:00,U1084,joshua.taylor,Wireshark,83,
APP025730,2026-06-17 12:34:00,U1063,john.nguyen,Chrome,58,WKSTN-U1063
APP006214,2026-06-17 12:37:00,U1016,patricia.thomas,,12,WKSTN-U1016
APP023720,2026-06-17 12:26:00,U1058,jennifer.ramirez18,Salesforce,3,WKSTN-U1058
APP016547,2026-06-17 12:20:00,U1040,matthew.martin,Chrome,37,WKSTN-U1040
APP021322,2026-06-17 12:43:00,U1052,paul.taylor,Zoom,85,WKSTN-U1052
APP037057,2026-06-17 12:38:00,U1090,mary.hill,PuTTY,34,WKSTN-U1090
APP033007,2026-06-17 12:20:00,U1081,margaret.davis,Terminal,9,WKSTN-U1081
APP017742,2026-06-17 12:20:00,U1043,thomas.williams91,Outlook,17,WKSTN-U1043
APP022129,2026-06-17 12:17:00,U1054,  anthony.martinez ,Excel,20,WKSTN-U1054
APP020521,2026-06-17 12:16:00,U1050,,Chrome,22,WKSTN-U1050
APP027335,2026-06-17 12:32:00,U1067,paul.thomas97,DOCUSIGN,54,WKSTN-U1067
APP030550,2026-06-17 12:25:00,U1075,steven.lewis,Outlook,37,WKSTN-U1075
APP030936,2026-06-17 12:43:00,U1076,john.torres,Chrome,25,WKSTN-U1076
APP009417,2026-06-17 12:23:00,U1023,richard.wright,VSCode,76,WKSTN-U1023
APP018521,2026-06-17 12:25:00,U1045,daniel.sanchez90,Excel,30,WKSTN-U1045
APP020122,2026-06-17 12:36:00,U1049,michelle.jones59,Chrome,14,WKSTN-U1049
APP011680,2026-06-17 12:23:00,U1028,john.hill,CHROME,15,WKSTN-U1028
APP006692,2026-06-17 12:33:00,U1017,emily.hernandez34,DOCKER DESKTOP,68,WKSTN-U1017
APP001055,2026-06-17 12:37:00,U1003,kenneth.clark29,Chrome,30,WKSTN-U1003
APP033877,2026-06-17 12:28:00,U1083,sarah.allen70,Chrome,85,WKSTN-U1083
APP037945,2026-06-17 12:18:00,U1092,steven.thomas,Terminal,70,WKSTN-U1092
APP013375,2026-06-17 13:15:00,U1032,paul.wright91,Excel,87,WKSTN-U1032
APP038818,2026-06-17 12:53:00,U1094,elizabeth.lewis69,Wireshark,59,WKSTN-U1094
APP006691,2026-06-17 13:06:00,U1017,emily.hernandez34,Slack,69,WKSTN-U1017
APP022541,2026-06-17 12:55:00,U1055,patricia.wilson54,Excel,38,WKSTN-U1055
APP022926,2026-06-17 12:46:00,U1056,anthony.clark,Salesforce,46,WKSTN-U1056
APP014150,2026-06-17 12:44:00,U1034,thomas.allen63,Outlook,78,WKSTN-U1034
APP041199,2026-06-17 12:46:00,U1100,daniel.brown38,Zoom,49,WKSTN-U1100
APP030937,2026-06-17 12:43:00,U1076,john.torres,Chrome,,WKSTN-U1076
APP014939,2026-06-17 12:49:00,U1036,linda.jones,Excel,51,WKSTN-U1036
APP041197,2026-06-17 12:53:00,U1100,daniel.brown38,outlook,65,WKSTN-U1100
APP037055,2026-06-17 13:09:00,U1090,mary.hill,Active Directory Console,78,WKSTN-U1090
APP015750,2026-06-17 12:58:00,U1038,emily.clark,Excel,57,WKSTN-U1038
APP031324,2026-06-17 13:08:00,U1077,kimberly.harris58,Outlook,8000.0,WKSTN-U1077
APP006693,2026-06-17 12:55:00,U1017,emily.hernandez34,Jenkins,75,
APP000224,2026-06-17 13:05:00,U1001,linda.johnson95,Chrome,7,WKSTN-U1001
APP026516,2026-06-17 12:57:00,U1065,michael.ramirez47,Chrome,87,WKSTN-U1065
APP016140,2026-06-17 13:05:00,U1039,mark.thomas,Workday,19,WKSTN-U1039
APP002635,2026-06-17 12:55:00,U1007,sarah.robinson82,QUICKBOOKS,44,WKSTN-U1007
APP007166,2026-06-17 12:56:00,U1018,betty.white57,VSCode,63,WKSTN-U1018
APP040439,2026-06-17 13:08:00,U1098,nancy.wright49,Excel,75,WKSTN-U1098
APP000635,2026-06-17 12:48:00,U1002,donna.ramirez,SAP,89,WKSTN-U1002
APP020121,2026-06-17 12:54:00,U1049,michelle.jones59,salesforce,17,WKSTN-U1049
APP004973,2026-06-17 13:05:00,U1013,emily.smith	,QuickBooks,57,WKSTN-U1013
APP021324,2026-06-17 12:56:00,U1052,paul.taylor,Chrome,67,WKSTN-U1052
APP003399,2026-06-17 13:02:00,U1009,DANIEL.BROWN,QuickBooks,52,WKSTN-U1009
APP014554,2026-06-17 13:39:00,U1035,nancy.rodriguez82,Outlook,26,WKSTN-U1035
APP005797,2026-06-17 14:02:00,U1015,lisa.hernandez,Outlook,61,WKSTN-U1015
APP000637,2026-06-17 13:35:00,U1002,donna.ramirez,Chrome,59,WKSTN-U1002
APP035238,2026-06-17 13:58:00,U1086,steven.thompson53,PuTTY,49,WKSTN-U1086
APP003786,2026-06-17 13:20:00,U1010,susan.young51,Outlook,19,WKSTN-U1010
APP022126,2026-06-17 13:39:00,U1054,anthony.martinez,Chrome,74,WKSTN-U1054
APP007167,2026-06-17 13:20:00,U1018,betty.white57,Docker Desktop,63,WKSTN-U1018
APP038381,2026-06-17 13:20:00,U1093,sarah.clark44,Wireshark,72,WKSTN-U1093
APP035665,2026-06-17 13:29:00,U1087,charles.sanchez,Wireshark,80,WKSTN-U1087
APP018950,2026-06-17 14:07:00,U1046,michelle.torres39,Outlook,70,WKSTN-U1046
APP014938,2026-06-17 13:21:00,U1036,linda.jones,Workday,41,WKSTN-U1036
APP003784,2026-06-17 13:34:00,U1010,susan.young51,SAP,31,WKSTN-U1010
APP003007,2026-06-17 13:47:00,U1008,joshua.hernandez,Outlook,37,WKSTN-U1008
APP034790,2026-06-17 13:53:00,U1085,barbara.walker67,Active Directory Console,84,WKSTN-U1085
APP009418,2026-06-17 13:27:00,U1023,richard.wright,Chrome,79,WKSTN-U1023
APP020523,2026-06-17 13:55:00,U1050,michael.ramirez,Chrome,52,WKSTN-U1050
APP033429,2026-06-17 13:52:00,U1082,karen.hill96,PuTTY,17,WKSTN-U1082
APP033009,2026-06-17 13:20:00,U1081,margaret.davis,Active Directory Console,28,WKSTN-U1081
APP007163,2026-06-17 13:27:00,U1018,betty.white57,VSCode,71,WKSTN-U1018
APP031723,2026-06-17 13:44:00,U1078,michelle.miller,Outlook,7,WKSTN-U1078
APP001846,2026-06-17 13:39:00,U1005,robert.robinson,QuickBooks,80,WKSTN-U1005
APP027333,2026-06-17 13:46:00,U1067,paul.thomas97,Outlook,47,WKSTN-U1067
APP004971,2026-06-17 13:57:00,U1013,emily.smith,Chrome,26,WKSTN-U1013
APP025334,2026-06-17 13:26:00,U1062,william.martin,Chrome,20,WKSTN-U1062
APP003398,2026-06-17 14:01:00,U1009,daniel.brown,SAP,,WKSTN-U1009
APP008970,2026-06-17 14:29:00,U1022,,VSCode,19,WKSTN-U1022
APP015351,2026-06-17 14:16:00,U1037,  robert.martin ,Workday,6,  WKSTN-U1037 
APP031724,2026-06-17 14:31:00,U1078,michelle.miller,Word,22,WKSTN-U1078
APP016936,2026-06-17 14:37:00,U1041,matthew.allen52,Chrome,66,WKSTN-U1041
APP004972,2026-06-17 14:27:00,U1013,emily.smith,Outlook,71,WKSTN-U1013
APP017741,2026-06-17 14:20:00,U1043,  thomas.williams91 ,Excel,81,WKSTN-U1043
APP009416,2026-06-17 14:17:00,U1023,richard.wright,Git,25,WKSTN-U1023
APP033428,2026-06-17 14:18:00,U1082,karen.hill96,Slack,28,WKSTN-U1082
APP009869,2026-06-17 14:28:00,U1024,emily.miller,Slack,40,WKSTN-U1024
APP037056,2026-06-17 14:13:00,U1090,mary.hill,PuTTY,28,WKSTN-U1090
APP004156,2026-06-17 14:10:00,U1011,donna.ramirez75,Outlook,80,WKSTN-U1011
APP034332,2026-06-17 14:07:00,U1084,joshua.taylor,Active Directory Console,84,WKSTN-U1084
APP001054,2026-06-17 14:26:00,U1003,kenneth.clark29,Chrome,21,WKSTN-U1003
APP036154,2026-06-17 14:27:00,U1088,andrew.smith85,Active Directory Console,33,WKSTN-U1088
APP031323,2026-06-17 14:23:00,U1077,kimberly.harris58,outlook,16,WKSTN-U1077
APP000222,2026-06-17 14:25:00,U1001,linda.johnson95,QuickBooks,20,WKSTN-U1001
APP034791,2026-06-17 14:35:00,U1085,barbara.walker67,Slack,75,WKSTN-U1085
APP021708,2026-06-17 14:36:00,U1053,john.jackson31,Zoom,22,WKSTN-U1053
APP022927,2026-06-17 14:25:00,U1056,anthony.clark,EXCEL,17,WKSTN-U1056
APP020123,2026-06-17 14:17:00,U1049,MICHELLE.JONES59,Excel,,WKSTN-U1049
APP017349,2026-06-17 14:35:00,U1042,michael.hill56,Outlook,64,WKSTN-U1042
APP013768,2026-06-17 14:24:00,U1033,linda.miller,Workday,50,WKSTN-U1033
APP025333,2026-06-17 14:35:00,U1062,william.martin,Excel	,84,WKSTN-U1062
APP028121,2026-06-17 14:13:00,U1069,jessica.clark,Outlook,10,WKSTN-U1069
APP013378,2026-06-17 14:17:00,U1032,paul.wright91,Outlook,44,WKSTN-U1032
APP025732,2026-06-17 14:59:00,U1063,john.nguyen,DocuSign,,WKSTN-U1063
APP013376,2026-06-17 14:48:00,U1032,paul.wright91,Outlook,,WKSTN-U1032	
APP001845,2026-06-17 14:44:00,U1005,robert.robinson,QuickBooks,76,WKSTN-U1005
APP022540,2026-06-17 14:42:00,U1055,patricia.wilson54	,Salesforce,50,WKSTN-U1055
APP014937,2026-06-17 14:50:00,U1036,linda.jones,Excel,25,WKSTN-U1036
APP026943,2026-06-17 15:16:00,U1066,michelle.wright62,Word,55,WKSTN-U1066
APP037058,2026-06-17 14:59:00,U1090,mary.hill,Wireshark,51,WKSTN-U1090
APP017347,2026-06-17 14:41:00,U1042,michael.hill56,Outlook,88,WKSTN-U1042
APP001844,2026-06-17 14:45:00,U1005,robert.robinson	,Outlook,78,WKSTN-U1005
APP029362,2026-06-17 15:10:00,U1072,kenneth.lopez,Chrome,34,WKSTN-U1072
APP038380,2026-06-17 15:15:00,U1093,sarah.clark44,Wireshark,30,WKSTN-U1093
APP028124,2026-06-17 15:10:00,U1069,jessica.clark,DocuSign,70,WKSTN-U1069
APP011679,2026-06-17 15:08:00,U1028,john.hill,Slack,13,WKSTN-U1028
APP023316,2026-06-17 14:44:00,U1057,nancy.sanchez,Zoom,7,WKSTN-U1057
APP030549,2026-06-17 14:42:00,U1075,steven.lewis,DocuSign,42,WKSTN-U1075
APP004548,2026-06-17 14:48:00,U1012,linda.martinez,Chrome,21,WKSTN-U1012
APP037484,2026-06-17 14:49:00,U1091,linda.robinson,Active Directory Console,63,WKSTN-U1091
APP026515,2026-06-17 14:38:00,U1065,michael.ramirez47,Outlook,9,
APP005796,2026-06-17 15:10:00,U1015,lisa.hernandez,Excel,18,WKSTN-U1015
APP033008,2026-06-17 15:15:00,U1081,margaret.davis,Chrome,53,  WKSTN-U1081 
APP009867,2026-06-17 14:50:00,U1024,emily.miller,Git,41,WKSTN-U1024
APP007614,2026-06-17 14:48:00,U1019,  donna.anderson ,Chrome,21,WKSTN-U1019
APP007616,2026-06-17 14:57:00,U1019,donna.anderson,slack,15,WKSTN-U1019
APP031322,2026-06-17 15:02:00,U1077,kimberly.harris58,DocuSign,62,WKSTN-U1077
APP009868,2026-06-17 14:57:00,U1024,emily.miller,Chrome,24,WKSTN-U1024
APP027700,2026-06-17 15:44:00,U1068,susan.thompson34,Chrome,86,WKSTN-U1068
APP007615,2026-06-17 15:38:00,U1019,donna.anderson,Docker Desktop,53,WKSTN-U1019
APP035664,2026-06-17 15:38:00,U1087,charles.sanchez,Chrome,79,WKSTN-U1087
APP019749,2026-06-17 15:25:00,U1048,jennifer.thomas87,Zoom,89,WKSTN-U1048
APP029363,2026-06-17 15:19:00,U1072,kenneth.lopez,Chrome,10,WKSTN-U1072
APP026945,2026-06-17 15:30:00,U1066,michelle.wright62,DocuSign,52,WKSTN-U1066
APP006213,2026-06-17 15:17:00,U1016,patricia.thomas,Jenkins,49,WKSTN-U1016
APP009870,2026-06-17 15:47:00,U1024,emily.miller,Docker Desktop,50,WKSTN-U1024
APP030137,2026-06-17 15:39:00,U1074,sarah.williams7,Outlook,53,WKSTN-U1074
APP036153,2026-06-17 15:41:00,U1088,andrew.smith85,PuTTY,33,WKSTN-U1088
APP008504,2026-06-17 15:22:00,U1021,jessica.walker,Chrome,23,WKSTN-U1021
APP015751,2026-06-17 15:22:00,U1038,emily.clark,Chrome,29,WKSTN-U1038
APP014148,2026-06-17 15:44:00,U1034,thomas.allen63,Excel,90,WKSTN-U1034
APP031326,2026-06-17 15:41:00,U1077,kimberly.harris58,DocuSign,53,WKSTN-U1077
APP004152,2026-06-17 15:32:00,U1011,donna.ramirez75,Outlook,30,WKSTN-U1011
APP026127,2026-06-17 15:17:00,U1064,matthew.wright55,DocuSign,21,WKSTN-U1064
APP028961,2026-06-17 15:38:00,U1071,MATTHEW.ROBINSON35,  Word ,81,WKSTN-U1071
APP025332,2026-06-17 15:20:00,U1062,william.martin,Outlook,67,WKSTN-U1062
APP008503,2026-06-17 15:19:00,U1021,jessica.walker,Chrome,55,WKSTN-U1021
APP031725,2026-06-17 15:42:00,U1078,michelle.miller,DocuSign,51,WKSTN-U1078
APP002249,2026-06-17 15:19:00,U1006,george.gonzalez,Outlook,10,WKSTN-U1006
APP039643,2026-06-17 15:40:00,U1096,david.allen76,Excel,2,WKSTN-U1096
APP023721,2026-06-17 15:43:00,U1058,jennifer.ramirez18,Zoom,13,WKSTN-U1058
APP024942,2026-06-17 15:20:00,U1061,JESSICA.RODRIGUEZ,,53,WKSTN-U1061
APP034329,2026-06-17 15:21:00,U1084,joshua.taylor,PuTTY,75,WKSTN-U1084
APP017740,2026-06-17 16:12:00,U1043,thomas.williams91,Workday,27,WKSTN-U1043
APP003006,2026-06-17 16:18:00,U1008,joshua.hernandez,Excel,81,WKSTN-U1008
APP031325,2026-06-17 16:06:00,U1077,kimberly.harris58,Word,75,WKSTN-U1077
APP035666,2026-06-17 16:30:00,U1087,charles.sanchez,Terminal,51,WKSTN-U1087
APP002636,2026-06-17 16:04:00,U1007,sarah.robinson82,OUTLOOK,85,WKSTN-U1007
APP011215,2026-06-17 15:52:00,U1027,,Jenkins,48,WKSTN-U1027
APP021323,2026-06-17 16:01:00,U1052,paul.taylor,CHROME,21,WKSTN-U1052
