event_id,timestamp,user_id,username,destination_domain,destination_type,bytes_transferred,device
NET017745,2026-06-17 10:26:00,U1043,thomas.williams91,hr-portal.corp.local,INTERNAL,221686,WKSTN-U1043
NET016554,2026-06-17 10:36:00,U1040,matthew.martin,hr-portal.corp.local,INTERNAL,215665,WKSTN-U1040
NET014947,2026-06-17 10:29:00,U1036,linda.jones,jira.corp.local,INTERNAL,300776,  WKSTN-U1036 
NET034344,2026-06-17 10:29:00,U1084,joshua.taylor,sharepoint.corp.local,INTERNAL,385208,WKSTN-U1084
NET023726,2026-06-17 10:39:00,U1058,jennifer.ramirez18,hr-portal.corp.local,INTERNAL,46883,WKSTN-U1058
NET041202,2026-06-17 10:16:00,U1100,daniel.brown38,hr-portal.corp.local,INTERNAL,43425,WKSTN-U1100
NET018527,2026-06-17 10:20:00,U1045,daniel.sanchez90,jira.corp.local,INTERNAL,437994,WKSTN-U1045
NET024526,2026-06-17 10:35:00,U1060,matthew.anderson,confluence.corp.local,,100924,WKSTN-U1060
NET020933,2026-06-17 10:37:00,U1051,,sharepoint.corp.local,INTERNAL,58889,WKSTN-U1051
NET006223,2026-06-17 10:38:00,U1016,patricia.thomas,confluence.corp.local,INTERNAL,269584,WKSTN-U1016
NET013775,2026-06-17 10:17:00,U1033,linda.miller,confluence.corp.local,INTERNAL,32703,WKSTN-U1033
NET013385,2026-06-17 10:12:00,U1032,paul.wright91,hr-portal.corp.local,INTERNAL,312321,WKSTN-U1032
NET027339,2026-06-17 10:13:00,U1067,paul.thomas97,vpn.corp.local,INTERNAL,485049,WKSTN-U1067
NET013387,2026-06-17 10:20:00,U1032,PAUL.WRIGHT91,mail.corp.local,INTERNAL,442787,WKSTN-U1032
NET020129,2026-06-17 10:37:00,U1049,michelle.jones59,jira.corp.local,INTERNAL,106654,WKSTN-U1049
NET001851,2026-06-17 10:35:00,U1005,robert.robinson,mail.corp.local,INTERNAL,97597,WKSTN-U1005
NET032163,2026-06-17 10:17:00,U1079,emily.jones,sharepoint.corp.local,INTERNAL,332733,WKSTN-U1079
NET022138,2026-06-17 10:11:00,U1054,anthony.martinez,confluence.corp.local,INTERNAL,67603,WKSTN-U1054
NET022136,2026-06-17 10:25:00,U1054,anthony.martinez,vpn.corp.local,INTERNAL,408961,WKSTN-U1054
NET030557,2026-06-17 10:16:00,U1075,steven.lewis,vpn.corp.local,internal,314755,WKSTN-U1075
NET003412,2026-06-17 10:30:00,U1009,  daniel.brown ,vpn.corp.local,INTERNAL,168488,WKSTN-U1009
NET014158,2026-06-17 10:52:00,U1034,thomas.allen63,,INTERNAL,464324,WKSTN-U1034
NET012961,2026-06-17 11:24:00,U1031,john.wright28,vpn.corp.local,INTERNAL,389421,WKSTN-U1031
NET004557,2026-06-17 11:02:00,U1012,linda.martinez,jira.corp.local,INTERNAL,324101,WKSTN-U1012
NET016939,2026-06-17 11:19:00,U1041,matthew.allen52,vpn.corp.local,INTERNAL,144311,WKSTN-U1041
NET003790,2026-06-17 11:17:00,U1010,susan.young51,hr-portal.corp.local,INTERNAL,106669,WKSTN-U1010
NET007624,2026-06-17 10:43:00,U1019,donna.anderson,jira.corp.local,INTERNAL,116755,WKSTN-U1019
NET020530,2026-06-17 11:00:00,U1050,michael.ramirez,mail.corp.local,INTERNAL,319922,WKSTN-U1050
NET001461,2026-06-17 11:21:00,U1004,elizabeth.wilson98,hr-portal.corp.local,INTERNAL,322365,WKSTN-U1004
NET024123,2026-06-17 11:15:00,U1059,,sharepoint.corp.local,INTERNAL,260693,WKSTN-U1059
NET037954,2026-06-17 11:00:00,U1092,steven.thomas,,INTERNAL,149711,  WKSTN-U1092 
NET014161,2026-06-17 11:12:00,U1034,THOMAS.ALLEN63,sharepoint.corp.local,INTERNAL,319756,WKSTN-U1034
NET017354,2026-06-17 10:56:00,U1042,michael.hill56,mail.corp.local,INTERNAL,351241,WKSTN-U1042
NET018964,2026-06-17 11:23:00,U1046,michelle.torres39,,EXTERNAL,5277,WKSTN-U1046
NET025340,2026-06-17 10:52:00,U1062,william.martin,hr-portal.corp.local,internal,101600,WKSTN-U1062
NET014159,2026-06-17 11:11:00,U1034,thomas.allen63,vpn.corp.local,INTERNAL,21512,WKSTN-U1034
NET039648,2026-06-17 11:15:00,U1096,david.allen76,sharepoint.corp.local,INTERNAL,57031,WKSTN-U1096
NET040833,2026-06-17 10:50:00,U1099,joseph.garcia,confluence.corp.local,INTERNAL,347504,  WKSTN-U1099 
NET004161,2026-06-17 11:04:00,U1011,donna.ramirez75,mail.corp.local,INTERNAL,372153,WKSTN-U1011
NET027712,2026-06-17 11:14:00,U1068,,jira.corp.local,INTERNAL,469360,WKSTN-U1068
NET014945,2026-06-17 10:52:00,U1036,linda.jones,mail.corp.local,INTERNAL,249049,WKSTN-U1036
NET011227,2026-06-17 10:46:00,U1027,patricia.brown75,vpn.corp.local,INTERNAL,453042,WKSTN-U1027
NET014948,2026-06-17 10:50:00,U1036,linda.jones,vpn.corp.local,INTERNAL,87085,WKSTN-U1036
NET000644,2026-06-17 10:53:00,U1002,donna.ramirez,vpn.corp.local,INTERNAL,420883,WKSTN-U1002
NET033021,2026-06-17 10:47:00,U1081,margaret.davis,vpn.corp.local,INTERNAL,397294,WKSTN-U1081
NET006705,2026-06-17 10:50:00,U1017,emily.hernandez34,jira.corp.local,INTERNAL,256854,WKSTN-U1017
NET002648,2026-06-17 11:38:00,U1007,sarah.robinson82,confluence.corp.local,INTERNAL,393266,WKSTN-U1007
NET031334,2026-06-17 11:42:00,U1077,kimberly.harris58,mail.corp.local,INTERNAL,355128,WKSTN-U1077
NET020132,2026-06-17 12:01:00,U1049,michelle.jones59,vpn.corp.local,INTERNAL,371292,WKSTN-U1049
NET023323,2026-06-17 11:41:00,U1057,nancy.sanchez,vpn.corp.local,INTERNAL,157906,WKSTN-U1057
NET020130,2026-06-17 12:09:00,U1049,michelle.jones59,vpn.corp.local	,INTERNAL,375774,WKSTN-U1049
NET001064,2026-06-17 11:27:00,U1003,kenneth.clark29,confluence.corp.local,INTERNAL,,WKSTN-U1003
NET025737,2026-06-17 11:26:00,U1063,john.nguyen,confluence.corp.local,INTERNAL,28088,WKSTN-U1063
NET022934,2026-06-17 11:34:00,U1056,anthony.clark,jira.corp.local,INTERNAL,,WKSTN-U1056
NET040067,2026-06-17 11:30:00,U1097,mark.martinez10,confluence.corp.local,INTERNAL,441889,WKSTN-U1097
NET029746,2026-06-17 11:48:00,U1073,michael.gonzalez,mail.corp.local,INTERNAL,53707,WKSTN-U1073
NET028134,2026-06-17 11:28:00,U1069,jessica.clark,vpn.corp.local,INTERNAL,,WKSTN-U1069
NET013386,2026-06-17 11:34:00,U1032,paul.wright91,jira.corp.local,INTERNAL,185444,WKSTN-U1032
NET028131,2026-06-17 11:55:00,U1069,jessica.clark,confluence.corp.local,INTERNAL,372998,WKSTN-U1069
NET028551,2026-06-17 11:53:00,U1070,betty.thomas40,jira.corp.local,INTERNAL,242940,WKSTN-U1070
NET003413,2026-06-17 12:05:00,U1009,daniel.brown,mail.corp.local,INTERNAL,397342,WKSTN-U1009
NET034345,2026-06-17 11:34:00,U1084,joshua.taylor,mail.corp.local,INTERNAL,109677,WKSTN-U1084
NET033887,2026-06-17 12:02:00,U1083,,sharepoint.corp.local,INTERNAL,229010,WKSTN-U1083
NET037497,2026-06-17 11:40:00,U1091,linda.robinson,sharepoint.corp.local,INTERNAL,263779,WKSTN-U1091
NET005392,2026-06-17 11:44:00,U1014,james.taylor,jira.corp.local,INTERNAL,,WKSTN-U1014
NET033889,2026-06-17 11:33:00,U1083,  sarah.allen70 ,mail.corp.local,INTERNAL,493318,WKSTN-U1083
NET020128,2026-06-17 11:56:00,U1049,michelle.jones59,mail.corp.local,INTERNAL,495063,WKSTN-U1049
NET018138,2026-06-17 12:05:00,U1044,lisa.ramirez9,jira.corp.local,INTERNAL,462044,WKSTN-U1044
NET030149,2026-06-17 11:44:00,U1074,sarah.williams7,sharepoint.corp.local,INTERNAL,,WKSTN-U1074
NET040831,2026-06-17 11:30:00,U1099,joseph.garcia,mail.corp.local,INTERNAL,146292,WKSTN-U1099
NET035674,2026-06-17 11:39:00,U1087,charles.sanchez,vpn.corp.local	,INTERNAL,285027,WKSTN-U1087
NET004986,2026-06-17 12:36:00,U1013,emily.smith,sharepoint.corp.local,INTERNAL,174951,WKSTN-U1013
NET026528,2026-06-17 12:17:00,U1065,michael.ramirez47,confluence.corp.local,INTERNAL,249478,WKSTN-U1065
NET007175,2026-06-17 12:33:00,U1018,betty.white57,mail.corp.local,INTERNAL,135586,WKSTN-U1018
NET020131,2026-06-17 12:26:00,U1049,michelle.jones59,confluence.corp.local,INTERNAL,20391,WKSTN-U1049
NET040068,2026-06-17 12:27:00,U1097,mark.martinez10,weather.com,EXTERNAL,3967,WKSTN-U1097
NET006704,2026-06-17 12:25:00,U1017,emily.hernandez34,confluence.corp.local,INTERNAL,320187,WKSTN-U1017
NET002258,2026-06-17 12:15:00,U1006,george.gonzalez,sharepoint.corp.local,INTERNAL,107577,WKSTN-U1006
NET021716,2026-06-17 13:02:00,U1053,john.jackson31,hr-portal.corp.local,INTERNAL,308953,WKSTN-U1053
NET033440,2026-06-17 12:16:00,U1082,karen.hill96,confluence.corp.local,INTERNAL,385748,WKSTN-U1082
NET039649,2026-06-17 12:12:00,U1096,david.allen76,jira.corp.local,INTERNAL,86358,WKSTN-U1096
NET026527,2026-06-17 12:23:00,U1065,michael.ramirez47,vpn.corp.local,INTERNAL,494502,WKSTN-U1065
NET004988,2026-06-17 12:50:00,U1013,  emily.smith ,hr-portal.corp.local,internal,346981,WKSTN-U1013
NET014949,2026-06-17 12:33:00,U1036,linda.jones,vpn.corp.local,INTERNAL,53435,WKSTN-U1036
NET018962,2026-06-17 12:42:00,U1046,michelle.torres39,jira.corp.local,INTERNAL,7301,  WKSTN-U1046 
NET013776,2026-06-17 12:28:00,U1033,linda.miller,jira.corp.local,INTERNAL,27056,WKSTN-U1033
NET037495,2026-06-17 12:11:00,U1091,linda.robinson,vpn.corp.local,INTERNAL,469874,WKSTN-U1091
NET005390,2026-06-17 12:48:00,U1014,james.taylor,jira.corp.local,INTERNAL,110407,WKSTN-U1014
NET035676,2026-06-17 12:16:00,U1087,charles.sanchez,confluence.corp.local,INTERNAL,198019,  WKSTN-U1087 
NET008512,2026-06-17 12:56:00,U1021,jessica.walker,vpn.corp.local,INTERNAL,49010,WKSTN-U1021
NET004556,2026-06-17 12:26:00,U1012,linda.martinez,mail.corp.local,INTERNAL,233821,WKSTN-U1012
NET039650,2026-06-17 12:26:00,U1096,david.allen76,hr-portal.corp.local,INTERNAL,310641,WKSTN-U1096
NET001067,2026-06-17 12:49:00,U1003,  kenneth.clark29 ,vpn.corp.local,INTERNAL,431746,WKSTN-U1003
NET011229,2026-06-17 12:25:00,U1027,patricia.brown75,confluence.corp.local,INTERNAL,328060,WKSTN-U1027
NET030148,2026-06-17 13:01:00,U1074,sarah.williams7	,hr-portal.corp.local,INTERNAL,82445,WKSTN-U1074
NET028965,2026-06-17 12:45:00,U1071,matthew.robinson35,sharepoint.corp.local,INTERNAL,156070,WKSTN-U1071
NET036166,2026-06-17 13:25:00,U1088,andrew.smith85,hr-portal.corp.local,INTERNAL,264802,WKSTN-U1088
NET003013,2026-06-17 13:31:00,U1008,joshua.hernandez,jira.corp.local,INTERNAL,462818,  WKSTN-U1008 
NET024954,2026-06-17 13:20:00,U1061,jessica.rodriguez,vpn.corp.local,INTERNAL,238726,WKSTN-U1061
NET016143,2026-06-17 13:10:00,U1039,mark.thomas,confluence.corp.local,INTERNAL,208894,WKSTN-U1039
NET004160,2026-06-17 13:29:00,U1011,donna.ramirez75,hr-portal.corp.local,INTERNAL,59989,WKSTN-U1011	
NET026952,2026-06-17 13:22:00,U1066,michelle.wright62,vpn.corp.local,INTERNAL,43612,WKSTN-U1066
NET023727,2026-06-17 13:06:00,U1058,jennifer.ramirez18,mail.corp.local,INTERNAL,455773,WKSTN-U1058
NET020133,2026-06-17 13:34:00,U1049,michelle.jones59,news.com,EXTERNAL,15599,  WKSTN-U1049 
NET026526,2026-06-17 13:02:00,U1065,michael.ramirez47,jira.corp.local,INTERNAL,210635,WKSTN-U1065
NET000643,2026-06-17 13:27:00,U1002,donna.ramirez,jira.corp.local,INTERNAL,340409,WKSTN-U1002
NET013384,2026-06-17 13:32:00,U1032,paul.wright91,hr-portal.corp.local,INTERNAL,307157,  WKSTN-U1032 
NET017353,2026-06-17 13:07:00,U1042,michael.hill56,jira.corp.local,INTERNAL,49796,WKSTN-U1042
NET037496,2026-06-17 13:03:00,U1091,linda.robinson,vpn.corp.local,INTERNAL,284317,WKSTN-U1091
NET029372,2026-06-17 13:15:00,U1072,kenneth.lopez,sharepoint.corp.local,INTERNAL,58638,WKSTN-U1072
NET003012,2026-06-17 13:14:00,U1008,joshua.hernandez,confluence.corp.local,INTERNAL,59212,WKSTN-U1008
NET016555,2026-06-17 13:08:00,U1040,,linkedin.com,EXTERNAL,3816,WKSTN-U1040
NET031332,2026-06-17 13:15:00,U1077,kimberly.harris58,hr-portal.corp.local,INTERNAL,352478,
NET022134,2026-06-17 13:33:00,U1054,anthony.martinez,mail.corp.local,INTERNAL,202951,WKSTN-U1054
NET038828,2026-06-17 13:22:00,U1094,elizabeth.lewis69,hr-portal.corp.local,INTERNAL,18164,WKSTN-U1094
NET031333,2026-06-17 13:15:00,U1077,kimberly.harris58,mail.corp.local,INTERNAL,482969,WKSTN-U1077
NET004553,2026-06-17 13:31:00,U1012,linda.martinez,confluence.corp.local,INTERNAL,128389,WKSTN-U1012
NET016944,2026-06-17 13:08:00,U1041,matthew.allen52,news.com,EXTERNAL,8877,WKSTN-U1041
NET038389,2026-06-17 13:17:00,U1093,sarah.clark44,mail.corp.local,INTERNAL,64149,WKSTN-U1093
NET007174,2026-06-17 13:03:00,U1018,betty.white57,confluence.corp.local,INTERNAL,344063,WKSTN-U1018
NET031335,2026-06-17 13:23:00,U1077,kimberly.harris58,mail.corp.local	,INTERNAL,227321,WKSTN-U1077
NET008073,2026-06-17 13:49:00,U1020,andrew.thomas36,mail.corp.local,INTERNAL,153338,WKSTN-U1020
NET022137,2026-06-17 13:52:00,U1054,anthony.martinez,confluence.corp.local,INTERNAL,143440,WKSTN-U1054
NET022932,2026-06-17 13:39:00,U1056,anthony.clark,confluence.corp.local,INTERNAL,379896,WKSTN-U1056
NET002260,2026-06-17 13:55:00,U1006,george.gonzalez,mail.corp.local,INTERNAL,71041,WKSTN-U1006
NET004984,2026-06-17 13:58:00,U1013,emily.smith,jira.corp.local,INTERNAL,97593,WKSTN-U1013
NET000641,2026-06-17 13:47:00,U1002,donna.ramirez,sharepoint.corp.local,INTERNAL,454315,WKSTN-U1002
NET026955,2026-06-17 13:58:00,U1066,  michelle.wright62 ,jira.corp.local,internal,135874,WKSTN-U1066
NET014564,2026-06-17 13:40:00,U1035,nancy.rodriguez82,hr-portal.corp.local,INTERNAL,303984,WKSTN-U1035
NET022548,2026-06-17 13:58:00,U1055,patricia.wilson54,mail.corp.local,INTERNAL,23275,WKSTN-U1055
NET027710,2026-06-17 13:35:00,U1068,susan.thompson34,mail.corp.local,INTERNAL,98196,WKSTN-U1068
NET033888,2026-06-17 13:45:00,U1083,sarah.allen70	,hr-portal.corp.local,INTERNAL,131972,WKSTN-U1083
NET007626,2026-06-17 14:07:00,U1019,donna.anderson,  weather.com ,EXTERNAL,1303,WKSTN-U1019
NET026524,2026-06-17 13:46:00,U1065,michael.ramirez47,jira.corp.local,INTERNAL,91600,WKSTN-U1065
NET028964,2026-06-17 14:08:00,U1071,matthew.robinson35,vpn.corp.local,INTERNAL,421133,WKSTN-U1071
NET020531,2026-06-17 13:45:00,U1050,MICHAEL.RAMIREZ,jira.corp.local,INTERNAL,435788,WKSTN-U1050
NET022933,2026-06-17 14:09:00,U1056,anthony.clark,mail.corp.local,INTERNAL,409980,WKSTN-U1056
NET033439,2026-06-17 13:53:00,U1082,karen.hill96,jira.corp.local,INTERNAL,498037,WKSTN-U1082
NET026954,2026-06-17 13:36:00,U1066,michelle.wright62,mail.corp.local,INTERNAL,84920,WKSTN-U1066
NET039241,2026-06-17 13:59:00,U1095,richard.thomas74,jira.corp.local,INTERNAL,125836,WKSTN-U1095
NET018137,2026-06-17 14:08:00,U1044,lisa.ramirez9,hr-portal.corp.local,INTERNAL,152878,WKSTN-U1044
NET004163,2026-06-17 14:11:00,U1011,donna.ramirez75,vpn.corp.local,INTERNAL,496873,WKSTN-U1011
NET008979,2026-06-17 14:10:00,U1022,sandra.brown,hr-portal.corp.local,INTERNAL,209022,WKSTN-U1022
NET001856,2026-06-17 13:49:00,U1005,robert.robinson,news.com,EXTERNAL,1938,WKSTN-U1005
NET033890,2026-06-17 14:09:00,U1083,  sarah.allen70 ,hr-portal.corp.local,INTERNAL,156701,WKSTN-U1083
NET040446,2026-06-17 13:59:00,U1098,nancy.wright49,mail.corp.local,INTERNAL,292364,WKSTN-U1098
NET037064,2026-06-17 14:43:00,U1090,mary.hill,sharepoint.corp.local,INTERNAL,189230,WKSTN-U1090
NET040447,2026-06-17 14:14:00,U1098,nancy.wright49,mail.corp.local,INTERNAL,305090,WKSTN-U1098
NET041204,2026-06-17 14:47:00,U1100,daniel.brown38,mail.corp.local,,124399,WKSTN-U1100
NET020935,2026-06-17 14:14:00,U1051,sandra.king72,confluence.corp.local,INTERNAL,383181,WKSTN-U1051
NET015759,2026-06-17 14:14:00,U1038,emily.clark,sharepoint.corp.local	,INTERNAL,133727,WKSTN-U1038
NET024122,2026-06-17 14:24:00,U1059,daniel.perez98,mail.corp.local,INTERNAL,102642,WKSTN-U1059
NET027338,2026-06-17 14:28:00,U1067,paul.thomas97,mail.corp.local,INTERNAL,336545,WKSTN-U1067
NET000230,2026-06-17 14:45:00,U1001,linda.johnson95,mail.corp.local,,140214,WKSTN-U1001
NET008072,2026-06-17 14:46:00,U1020,andrew.thomas36,sharepoint.corp.local,INTERNAL,466492,WKSTN-U1020
NET035677,2026-06-17 14:20:00,U1087,charles.sanchez,mail.corp.local,INTERNAL,359093,WKSTN-U1087
NET006708,2026-06-17 14:29:00,U1017,emily.hernandez34,jira.corp.local,INTERNAL,276542,WKSTN-U1017
NET021717,2026-06-17 14:33:00,U1053,john.jackson31,vpn.corp.local,INTERNAL,389162,WKSTN-U1053
NET024953,2026-06-17 14:49:00,U1061,jessica.rodriguez,hr-portal.corp.local,INTERNAL,,WKSTN-U1061
NET003791,2026-06-17 14:49:00,U1010,susan.young51,hr-portal.corp.local,INTERNAL,77501,WKSTN-U1010
NET034346,2026-06-17 14:28:00,U1084,joshua.taylor,vpn.corp.local,INTERNAL,-207093.0,WKSTN-U1084	
NET015357,2026-06-17 14:17:00,U1037,robert.martin,sharepoint.corp.local,INTERNAL,242166,
NET019761,2026-06-17 14:46:00,U1048,jennifer.thomas87,hr-portal.corp.local,INTERNAL,105642,WKSTN-U1048
NET027711,2026-06-17 14:47:00,U1068,susan.thompson34,hr-portal.corp.local,INTERNAL,155609,WKSTN-U1068
NET014946,2026-06-17 14:36:00,U1036,,mail.corp.local,INTERNAL,165865,WKSTN-U1036
NET011686,2026-06-17 14:46:00,U1028,  john.hill ,vpn.corp.local,INTERNAL,164439,WKSTN-U1028
NET014562,2026-06-17 14:39:00,U1035,nancy.rodriguez82,jira.corp.local,INTERNAL,328940,WKSTN-U1035
NET034343,2026-06-17 14:42:00,U1084,joshua.taylor,confluence.corp.local,INTERNAL,13691,WKSTN-U1084
NET019759,2026-06-17 14:26:00,U1048,jennifer.thomas87,confluence.corp.local,INTERNAL,249355,WKSTN-U1048
NET016942,2026-06-17 14:51:00,U1041,matthew.allen52,mail.corp.local,INTERNAL,16351,WKSTN-U1041
NET041203,2026-06-17 14:17:00,U1100,daniel.brown38,,INTERNAL,331832,WKSTN-U1100
NET018963,2026-06-17 15:15:00,U1046,michelle.torres39,vpn.corp.local,INTERNAL,274012,WKSTN-U1046
NET008978,2026-06-17 15:12:00,U1022,sandra.brown,vpn.corp.local,INTERNAL,190696,WKSTN-U1022
NET040832,2026-06-17 15:12:00,U1099,joseph.garcia,sharepoint.corp.local,INTERNAL,16565,WKSTN-U1099
NET002645,2026-06-17 14:53:00,U1007,sarah.robinson82,vpn.corp.local	,INTERNAL,154650,WKSTN-U1007
NET014160,2026-06-17 14:59:00,U1034,thomas.allen63,mail.corp.local,INTERNAL,1839,WKSTN-U1034
NET023730,2026-06-17 15:18:00,U1058,JENNIFER.RAMIREZ18,confluence.corp.local,INTERNAL,410893,WKSTN-U1058
NET017747,2026-06-17 14:56:00,U1043,thomas.williams91,sharepoint.corp.local,INTERNAL,11937,  WKSTN-U1043 
NET028132,2026-06-17 15:21:00,U1069,jessica.clark,sharepoint.corp.local,INTERNAL,137958,WKSTN-U1069
NET011230,2026-06-17 15:12:00,U1027,patricia.brown75,sharepoint.corp.local,INTERNAL,150227,
NET037957,2026-06-17 15:27:00,U1092,steven.thomas,weather.com,EXTERNAL,1369,WKSTN-U1092
NET018961,2026-06-17 14:55:00,U1046,michelle.torres39,hr-portal.corp.local,INTERNAL,312802,WKSTN-U1046
NET023729,2026-06-17 14:52:00,U1058,jennifer.ramirez18,confluence.corp.local,INTERNAL,165721,WKSTN-U1058
NET021719,2026-06-17 15:08:00,U1053,john.jackson31,confluence.corp.local,INTERNAL,423136,WKSTN-U1053
NET030943,2026-06-17 15:02:00,U1076,john.torres,hr-portal.corp.local,INTERNAL,50532,WKSTN-U1076
NET006706,2026-06-17 15:07:00,U1017,emily.hernandez34,vpn.corp.local,INTERNAL,266875,WKSTN-U1017
NET018529,2026-06-17 15:18:00,U1045,daniel.sanchez90,news.com,EXTERNAL,15734,WKSTN-U1045
NET033019,2026-06-17 15:11:00,U1081,margaret.davis	,mail.corp.local,INTERNAL,335828,WKSTN-U1081
NET004985,2026-06-17 15:25:00,U1013,emily.smith,jira.corp.local,INTERNAL,66475,WKSTN-U1013
NET026525,2026-06-17 14:53:00,U1065,michael.ramirez47,sharepoint.corp.local,INTERNAL,399767,WKSTN-U1065
NET010321,2026-06-17 15:07:00,U1025,betty.brown22,hr-portal.corp.local,INTERNAL,290713,WKSTN-U1025
NET010322,2026-06-17 15:19:00,U1025,betty.brown22,mail.corp.local,INTERNAL,203138,WKSTN-U1025
NET001065,2026-06-17 14:54:00,U1003,kenneth.clark29,hr-portal.corp.local,INTERNAL,13691,WKSTN-U1003
NET015758,2026-06-17 15:23:00,U1038,emily.clark,confluence.corp.local,,392266,WKSTN-U1038
NET018960,2026-06-17 15:00:00,U1046,michelle.torres39,jira.corp.local,INTERNAL,171156,WKSTN-U1046	
NET029370,2026-06-17 15:22:00,U1072,kenneth.lopez,sharepoint.corp.local,INTERNAL,383696,WKSTN-U1072
NET020529,2026-06-17 15:33:00,U1050,michael.ramirez,hr-portal.corp.local,INTERNAL,263742,WKSTN-U1050
NET002646,2026-06-17 15:31:00,U1007,sarah.robinson82,jira.corp.local,INTERNAL,173325,WKSTN-U1007
NET004159,2026-06-17 15:43:00,U1011,donna.ramirez75,vpn.corp.local,INTERNAL,478449,WKSTN-U1011
NET001852,2026-06-17 15:52:00,U1005,robert.robinson,sharepoint.corp.local,INTERNAL,191220,WKSTN-U1005
NET013388,2026-06-17 15:30:00,U1032,paul.wright91,linkedin.com,EXTERNAL,9964,  WKSTN-U1032 
NET039651,2026-06-17 15:34:00,U1096,david.allen76,confluence.corp.local,INTERNAL,36241,WKSTN-U1096
NET008980,2026-06-17 15:56:00,U1022,SANDRA.BROWN,,INTERNAL,305653,WKSTN-U1022
NET011226,2026-06-17 15:59:00,U1027,patricia.brown75,sharepoint.corp.local,INTERNAL,202228,WKSTN-U1027
NET029745,2026-06-17 15:54:00,U1073,michael.gonzalez,mail.corp.local,INTERNAL,370290,WKSTN-U1073
NET041205,2026-06-17 15:56:00,U1100,daniel.brown38,news.com,EXTERNAL,13005,  WKSTN-U1100 
NET040066,2026-06-17 15:47:00,U1097,mark.martinez10,mail.corp.local,INTERNAL,436600,WKSTN-U1097
NET026956,2026-06-17 15:30:00,U1066,michelle.wright62,jira.corp.local,INTERNAL,304325,WKSTN-U1066
NET003014,2026-06-17 15:53:00,U1008,joshua.hernandez,sharepoint.corp.local,INTERNAL,171155,WKSTN-U1008
NET020532,2026-06-17 15:54:00,U1050,michael.ramirez,hr-portal.corp.local,INTERNAL,327170,WKSTN-U1050
NET032162,2026-06-17 15:59:00,U1079,emily.jones,jira.corp.local,INTERNAL,,WKSTN-U1079
NET005393,2026-06-17 15:39:00,U1014,james.taylor,confluence.corp.local,INTERNAL,,WKSTN-U1014
NET037063,2026-06-17 15:53:00,U1090,mary.hill,vpn.corp.local,INTERNAL,409710,WKSTN-U1090
NET034800,2026-06-17 15:44:00,U1085,barbara.walker67,jira.corp.local,INTERNAL,255255,WKSTN-U1085
NET032161,2026-06-17 15:43:00,U1079,emily.jones,,INTERNAL,4357,WKSTN-U1079
NET028550,2026-06-17 15:38:00,U1070,betty.thomas40,confluence.corp.local,INTERNAL,462375,WKSTN-U1070
NET036165,2026-06-17 15:35:00,U1088,andrew.smith85,confluence.corp.local,INTERNAL,425481,WKSTN-U1088
NET009878,2026-06-17 15:52:00,U1024,emily.miller,sharepoint.corp.local,INTERNAL,373334,WKSTN-U1024
NET035675,2026-06-17 15:53:00,U1087,CHARLES.SANCHEZ,mail.corp.local,INTERNAL,323125,WKSTN-U1087
NET015359,2026-06-17 15:38:00,U1037,robert.martin,mail.corp.local,INTERNAL,262031,WKSTN-U1037
NET011228,2026-06-17 15:39:00,U1027,patricia.brown75,hr-portal.corp.local,INTERNAL,129438,WKSTN-U1027
NET037956,2026-06-17 16:34:00,U1092,steven.thomas,vpn.corp.local,INTERNAL,464501,WKSTN-U1092
NET030151,2026-06-17 16:41:00,U1074,sarah.williams7,linkedin.com,EXTERNAL,2250,WKSTN-U1074
NET036596,2026-06-17 16:25:00,U1089,,vpn.corp.local,INTERNAL,493780,WKSTN-U1089
NET016943,2026-06-17 16:30:00,U1041,matthew.allen52,jira.corp.local,INTERNAL,303415,WKSTN-U1041
NET024952,2026-06-17 16:00:00,U1061,jessica.rodriguez,hr-portal.corp.local,INTERNAL,183686,WKSTN-U1061
NET008074,2026-06-17 16:26:00,U1020,andrew.thomas36,linkedin.com,EXTERNAL,4170,WKSTN-U1020
NET014162,2026-06-17 16:20:00,U1034,,mail.corp.local,INTERNAL,308714,WKSTN-U1034
NET018139,2026-06-17 16:20:00,U1044,lisa.ramirez9,jira.corp.local,internal,326961,WKSTN-U1044
NET010769,2026-06-17 16:07:00,U1026,elizabeth.gonzalez,vpn.corp.local,INTERNAL,82874,WKSTN-U1026
NET036167,2026-06-17 16:42:00,U1088,andrew.smith85,sharepoint.corp.local,INTERNAL,255180,WKSTN-U1088
