event_id,timestamp,user_id,username,event_type,status,source_ip,geo_country,device
AUTH014127,2026-06-16 07:20:00,U1034,thomas.allen63,LOGIN,SUCCESS,10.3.105.203,IN,WKSTN-U1034
AUTH004126,2026-06-16 07:05:00,U1011,,LOGIN,SUCCESS,10.1.54.190,US,WKSTN-U1011
AUTH000611,2026-06-16 07:05:00,U1002,,LOGIN,SUCCESS,10.1.108.208,US,WKSTN-U1002
AUTH013353,2026-06-16 07:20:00,U1032,paul.wright91,LOGIN,SUCCESS,10.1.162.30,IN,WKSTN-U1032
AUTH026491,2026-06-16 07:25:00,U1065,michael.ramirez47,LOGIN,SUCCESS,10.0.107.50,US,WKSTN-U1065
AUTH021296,2026-06-16 07:05:00,U1052,paul.taylor,LOGIN,SUCCESS,10.1.28.164,US,WKSTN-U1052
AUTH038791,2026-06-16 07:25:00,U1094,elizabeth.lewis69,LOGIN,SUCCESS,10.2.228.125,US,WKSTN-U1094
AUTH037916,2026-06-16 07:25:00,U1092,steven.thomas,LOGIN,SUCCESS,10.1.159.16,US,WKSTN-U1092
AUTH004523,2026-06-16 07:15:00,U1012,linda.martinez	,LOGIN,SUCCESS,10.0.4.253,US,WKSTN-U1012
AUTH027310,2026-06-16 07:30:00,U1067,paul.thomas97,LOGIN,SUCCESS,10.3.74.103,US,WKSTN-U1067
AUTH028934,2026-06-16 07:15:00,U1071,matthew.robinson35,LOGIN,SUCCESS,10.0.118.45,US,WKSTN-U1071
AUTH022901,2026-06-16 07:05:00,U1056,anthony.clark,LOGIN,,10.2.171.41,IN,WKSTN-U1056
AUTH031701,2026-06-16 07:10:00,U1078,michelle.miller,LOGIN,SUCCESS,10.2.119.14,IN,WKSTN-U1078
AUTH034303,2026-06-16 07:25:00,U1084,joshua.taylor,LOGIN,SUCCESS,,IN,WKSTN-U1084
AUTH020099,2026-06-16 07:25:00,U1049,michelle.jones59,LOGIN,SUCCESS,10.1.142.172,US,WKSTN-U1049
AUTH001817,2026-06-16 07:25:00,U1005,robert.robinson,LOGIN,SUCCESS,10.0.14.124,US,WKSTN-U1005
AUTH038793,2026-06-16 07:24:00,U1094,elizabeth.lewis69,LOGIN,FAILURE,,IN,WKSTN-U1094
AUTH009834,2026-06-16 07:30:00,U1024,emily.miller,LOGIN,SUCCESS,10.1.106.152,US,WKSTN-U1024
AUTH023695,2026-06-16 07:15:00,U1058,jennifer.ramirez18,LOGIN,SUCCESS,10.3.31.19,US,WKSTN-U1058
AUTH026917,2026-06-16 07:20:00,U1066,michelle.wright62,LOGIN,SUCCESS,10.0.157.28,US,WKSTN-U1066
AUTH019731,2026-06-16 08:05:00,U1048,jennifer.thomas87,LOGIN,SUCCESS,10.0.15.20,us,WKSTN-U1048
AUTH030114,2026-06-16 07:40:00,U1074,sarah.williams7	,LOGIN,SUCCESS,,US,WKSTN-U1074
AUTH006189,2026-06-16 08:04:00,U1016,patricia.thomas,LOGIN,FAILURE,10.0.153.28,IN,WKSTN-U1016
AUTH001428,2026-06-16 08:00:00,U1004,elizabeth.wilson98	,LOGIN,SUCCESS,10.3.237.59,US,WKSTN-U1004
AUTH023296,2026-06-16 08:15:00,U1057,nancy.sanchez,LOGIN,SUCCESS,10.0.64.166,US,WKSTN-U1057
AUTH007590,2026-06-16 08:15:00,U1019,donna.anderson,LOGIN,SUCCESS,10.2.41.37,US,WKSTN-U1019
AUTH009390,2026-06-16 08:05:00,U1023,richard.wright,LOGIN,SUCCESS,10.2.198.233,US,WKSTN-U1023
AUTH016120,2026-06-16 08:10:00,U1039,mark.thomas,LOGIN,SUCCESS,10.1.25.10,US,WKSTN-U1039
AUTH005359,2026-06-16 07:45:00,U1014,james.taylor,LOGIN,SUCCESS,10.0.208.231,US,WKSTN-U1014
AUTH006187,2026-06-16 08:05:00,U1016,patricia.thomas,LOGIN,SUCCESS,10.3.20.155,US,WKSTN-U1016
AUTH034762,2026-06-16 08:16:00,U1085,barbara.walker67,LOGIN,FAILURE,10.2.154.180,US,WKSTN-U1085
AUTH025700,2026-06-16 08:15:00,U1063,john.nguyen,LOGIN,SUCCESS,10.1.170.147,,WKSTN-U1063
AUTH007132,2026-06-16 08:15:00,U1018,betty.white57,LOGIN,SUCCESS,10.2.78.101,US,WKSTN-U1018
AUTH031301,2026-06-16 08:20:00,U1077,kimberly.harris58,LOGIN,SUCCESS,10.1.177.151,US,WKSTN-U1077
AUTH035638,2026-06-16 08:20:00,U1087,CHARLES.SANCHEZ,LOGIN,SUCCESS,10.0.70.120,US,WKSTN-U1087
AUTH025302,2026-06-16 08:15:00,U1062,william.martin,LOGIN,SUCCESS,,US,WKSTN-U1062
AUTH010290,2026-06-16 07:40:00,U1025,betty.brown22,LOGIN,SUCCESS,10.0.7.135,US,WKSTN-U1025
AUTH029338,2026-06-16 08:15:00,U1072,kenneth.lopez,LOGIN,SUCCESS,10.2.249.239,US,WKSTN-U1072
AUTH008473,2026-06-16 08:10:00,U1021,jessica.walker,LOGIN,SUCCESS,10.2.180.183,,WKSTN-U1021
AUTH020905,2026-06-16 07:45:00,U1051,sandra.king72,LOGIN,SUCCESS,10.3.86.171,US,WKSTN-U1051	
AUTH008943,2026-06-16 07:45:00,U1022,sandra.brown,LOGIN,SUCCESS,10.0.109.247,US,WKSTN-U1022
AUTH019330,2026-06-16 08:20:00,U1047,sandra.lewis,LOGIN,SUCCESS,10.2.119.81,,WKSTN-U1047
AUTH020492,2026-06-16 07:50:00,U1050,michael.ramirez,LOGIN,SUCCESS,10.3.196.47,IN,WKSTN-U1050
AUTH003367,2026-06-16 08:10:00,U1009,daniel.brown,LOGIN,SUCCESS,10.1.213.127,US,WKSTN-U1009
AUTH038346,2026-06-16 08:10:00,U1093,sarah.clark44,login,SUCCESS,10.0.39.229,IN,WKSTN-U1093
AUTH030913,2026-06-16 08:25:00,U1076,john.torres,LOGIN,SUCCESS,10.3.253.251,US,WKSTN-U1076
AUTH024501,2026-06-16 09:00:00,U1060,matthew.anderson	,LOGIN,SUCCESS,10.3.150.29,US,WKSTN-U1060
AUTH011186,2026-06-16 08:30:00,U1027,patricia.brown75,,SUCCESS,10.3.246.206,US,WKSTN-U1027
AUTH040416,2026-06-16 08:50:00,U1098,nancy.wright49,LOGIN,SUCCESS,10.3.154.193,US,WKSTN-U1098
AUTH032125,2026-06-16 08:25:00,U1079,emily.jones,LOGIN,SUCCESS,10.0.164.185,US,WKSTN-U1079
AUTH040027,2026-06-16 09:00:00,U1097,mark.martinez10,LOGIN,SUCCESS,10.3.236.51,US,WKSTN-U1097
AUTH030521,2026-06-16 08:30:00,U1075,steven.lewis,LOGIN,SUCCESS,10.1.149.71,US,WKSTN-U1075
AUTH027679,2026-06-16 08:25:00,U1068,susan.thompson34,LOGIN,SUCCESS,10.0.5.83,IN,WKSTN-U1068
AUTH034760,2026-06-16 08:20:00,U1085,barbara.walker67,LOGIN,SUCCESS,10.1.91.70,US,WKSTN-U1085
AUTH022102,2026-06-16 08:30:00,U1054,anthony.martinez,LOGIN,SUCCESS,10.0.213.200,US,WKSTN-U1054
AUTH028096,2026-06-16 08:20:00,U1069,jessica.clark,LOGIN,SUCCESS,10.3.95.209,US,WKSTN-U1069
AUTH012933,2026-06-16 08:25:00,U1031,john.wright28,LOGIN,SUCCESS,10.1.65.13,US,WKSTN-U1031
AUTH039610,2026-06-16 08:20:00,U1096,david.allen76,LOGIN,SUCCESS,10.3.152.210,US,WKSTN-U1096
AUTH022520,2026-06-16 08:50:00,U1055,patricia.wilson54,LOGIN,SUCCESS,10.1.67.66,IN,WKSTN-U1055
AUTH026102,2026-06-16 09:00:00,U1064,MATTHEW.WRIGHT55,LOGIN,SUCCESS,10.0.203.163,US,WKSTN-U1064
AUTH028520,2026-06-16 08:44:00,U1070,betty.thomas40,LOGIN,FAILURE,10.2.78.33,US,WKSTN-U1070
AUTH028518,2026-06-16 08:45:00,U1070,betty.thomas40,LOGIN,SUCCESS,,US,WKSTN-U1070	
AUTH017319,2026-06-16 09:00:00,U1042,michael.hill56,LOGIN,SUCCESS,10.1.248.30,US,WKSTN-U1042
AUTH003764,2026-06-16 08:45:00,U1010,susan.young51,LOGIN,SUCCESS,10.0.206.194,US,WKSTN-U1010
AUTH014915,2026-06-16 08:50:00,U1036,linda.jones,LOGIN,SUCCESS,10.2.136.180,US,  WKSTN-U1036 
AUTH002611,2026-06-16 09:00:00,U1007,sarah.robinson82,LOGIN,SUCCESS,10.2.237.110,IN,WKSTN-U1007
AUTH008032,2026-06-16 08:25:00,U1020,andrew.thomas36,LOGIN,SUCCESS,10.1.20.204,US,WKSTN-U1020
AUTH015326,2026-06-16 08:25:00,U1037,robert.martin,LOGIN,SUCCESS,10.1.48.239,US,WKSTN-U1037
AUTH016524,2026-06-16 09:00:00,U1040,matthew.martin,LOGIN,SUCCESS,10.3.74.2,US,WKSTN-U1040
AUTH024095,2026-06-16 08:20:00,U1059,daniel.perez98,LOGIN,SUCCESS,10.1.155.164,IN,WKSTN-U1059
AUTH016911,2026-06-16 09:45:00,U1041,matthew.allen52,LOGIN,,10.2.79.184,US,  WKSTN-U1041 
AUTH032980,2026-06-16 09:15:00,U1081,  margaret.davis ,LOGIN,SUCCESS,10.2.93.238,US,WKSTN-U1081
AUTH002981,2026-06-16 09:40:00,U1008,joshua.hernandez,LOGIN,SUCCESS,10.3.138.128,US,  WKSTN-U1008 
AUTH004948,2026-06-16 09:40:00,U1013,emily.smith,LOGIN,,10.2.207.72,US,WKSTN-U1013
AUTH041175,2026-06-16 09:15:00,U1100,daniel.brown38,LOGIN,SUCCESS,10.0.186.31,US,WKSTN-U1100
AUTH035211,2026-06-16 09:05:00,U1086,steven.thompson53,LOGIN,SUCCESS,10.3.199.210,US,WKSTN-U1086
AUTH018922,2026-06-16 09:45:00,U1046,michelle.torres39,LOGIN,success,10.1.138.11,US,WKSTN-U1046
AUTH029712,2026-06-16 09:15:00,U1073,michael.gonzalez,LOGIN,SUCCESS,10.1.107.102,US,WKSTN-U1073
AUTH037457,2026-06-16 09:25:00,U1091,linda.robinson,login,SUCCESS,10.3.246.139,US,WKSTN-U1091
AUTH037027,2026-06-16 09:50:00,U1090,mary.hill,LOGIN,SUCCESS,10.1.76.239,US,WKSTN-U1090
AUTH039199,2026-06-16 09:20:00,U1095,richard.thomas74,LOGIN,SUCCESS,10.1.43.221,US,WKSTN-U1095
AUTH012072,2026-06-16 09:50:00,U1029,michelle.garcia54,login,SUCCESS,10.1.12.230,US,WKSTN-U1029
AUTH040800,2026-06-16 09:25:00,U1099,JOSEPH.GARCIA,LOGIN,SUCCESS,10.1.28.63,US,WKSTN-U1099
AUTH036562,2026-06-16 09:25:00,U1089,paul.brown27,,SUCCESS,10.2.160.200,US,WKSTN-U1089
AUTH024914,2026-06-16 09:00:00,U1061,jessica.rodriguez,LOGIN,SUCCESS,10.1.70.70,,WKSTN-U1061
AUTH021685,2026-06-16 09:45:00,U1053,john.jackson31,LOGIN,SUCCESS,10.0.182.136,US,WKSTN-U1053
AUTH018496,2026-06-16 09:30:00,U1045,daniel.sanchez90,LOGIN,SUCCESS,,US,WKSTN-U1045
AUTH011652,2026-06-16 09:50:00,U1028,john.hill,LOGIN,SUCCESS,,US,WKSTN-U1028
AUTH014531,2026-06-16 09:10:00,U1035,nancy.rodriguez82,LOGIN,SUCCESS,10.0.183.62,US,WKSTN-U1035
AUTH036128,2026-06-16 09:00:00,U1088,andrew.smith85,login,SUCCESS,10.2.27.206,US,WKSTN-U1088
AUTH001028,2026-06-16 09:45:00,U1003,kenneth.clark29,LOGIN,SUCCESS,10.2.234.181,US,WKSTN-U1003
AUTH033401,2026-06-16 09:50:00,U1082,karen.hill96,LOGIN,SUCCESS,10.1.105.77,US,WKSTN-U1082
AUTH017718,2026-06-16 09:50:00,U1043,thomas.williams91,LOGIN,SUCCESS,10.2.219.145,US,WKSTN-U1043
AUTH005771,2026-06-16 09:40:00,U1015,lisa.hernandez,LOGIN,SUCCESS,,US,WKSTN-U1015
AUTH000200,2026-06-16 09:30:00,U1001,linda.johnson95,LOGIN,SUCCESS,10.3.148.166,US,WKSTN-U1001
AUTH003368,2026-06-16 17:45:00,U1009,daniel.brown,LOGOUT,SUCCESS,10.2.81.88,US,WKSTN-U1009
AUTH039200,2026-06-16 17:30:00,U1095,richard.thomas74,LOGOUT,SUCCESS,10.0.102.225,,WKSTN-U1095
AUTH039611,2026-06-16 17:00:00,U1096,david.allen76,LOGOUT,SUCCESS,10.3.9.31,IN,
AUTH022902,2026-06-16 17:45:00,U1056,anthony.clark,LOGOUT,SUCCESS,10.3.135.136,IN,WKSTN-U1056
AUTH036563,2026-06-16 17:30:00,U1089,paul.brown27	,LOGOUT,SUCCESS,10.2.151.152,US,WKSTN-U1089
AUTH009835,2026-06-16 17:00:00,U1024,emily.miller,LOGOUT,SUCCESS,10.3.96.49,US,WKSTN-U1024
AUTH008033,2026-06-16 17:00:00,U1020,andrew.thomas36,LOGOUT,SUCCESS,10.3.197.197,IN,WKSTN-U1020
AUTH026918,2026-06-16 17:45:00,U1066,michelle.wright62,LOGOUT,SUCCESS,10.0.125.115,US,WKSTN-U1066
AUTH037458,2026-06-16 17:15:00,U1091,linda.robinson,LOGOUT,SUCCESS,10.1.66.92,US,WKSTN-U1091
AUTH031702,2026-06-16 17:15:00,U1078,michelle.miller,LOGOUT,SUCCESS,10.2.182.145,US,WKSTN-U1078
AUTH026103,2026-06-16 17:00:00,U1064,matthew.wright55,LOGOUT,SUCCESS,10.3.129.180,US,WKSTN-U1064
AUTH021297,2026-06-16 17:30:00,U1052,paul.taylor,LOGOUT,SUCCESS,,IN,WKSTN-U1052
AUTH002612,2026-06-16 17:45:00,U1007,sarah.robinson82,,SUCCESS,10.2.83.247,US,WKSTN-U1007
AUTH028519,2026-06-16 17:15:00,U1070,betty.thomas40	,LOGOUT,SUCCESS,10.0.254.235,US,  WKSTN-U1070 
AUTH015327,2026-06-16 17:45:00,U1037,robert.martin,LOGOUT,success,10.1.113.31,US,WKSTN-U1037
AUTH012934,2026-06-16 17:30:00,U1031,john.wright28,LOGOUT,SUCCESS,10.0.73.228,US,WKSTN-U1031
AUTH027680,2026-06-16 17:30:00,U1068,SUSAN.THOMPSON34,LOGOUT,SUCCESS,10.3.83.95,US,WKSTN-U1068
AUTH011187,2026-06-16 17:45:00,U1027,patricia.brown75,LOGOUT,SUCCESS,10.3.219.126,US,WKSTN-U1027
AUTH002982,2026-06-16 17:30:00,U1008,joshua.hernandez,LOGOUT,SUCCESS,10.2.247.133,US,WKSTN-U1008	
AUTH016525,2026-06-16 17:30:00,U1040,matthew.martin,LOGOUT,SUCCESS,,US,WKSTN-U1040
AUTH037028,2026-06-16 17:00:00,U1090,mary.hill,LOGOUT,SUCCESS,10.1.31.84,US,WKSTN-U1090
AUTH014532,2026-06-16 17:15:00,U1035,nancy.rodriguez82,logout,SUCCESS,10.1.21.140,IN,WKSTN-U1035
AUTH020100,2026-06-16 17:30:00,U1049,michelle.jones59,LOGOUT,SUCCESS,10.0.60.251,US,WKSTN-U1049
AUTH035212,2026-06-16 17:30:00,U1086,steven.thompson53,,SUCCESS,10.1.171.15,US,WKSTN-U1086
AUTH040028,2026-06-16 17:30:00,U1097,mark.martinez10,LOGOUT,SUCCESS,10.3.38.249,US,WKSTN-U1097
AUTH033852,2026-06-16 18:00:00,U1083,sarah.allen70,LOGOUT,SUCCESS,10.2.241.254,US,WKSTN-U1083
AUTH013354,2026-06-16 18:30:00,U1032,paul.wright91,LOGOUT,SUCCESS,10.3.50.108,US,WKSTN-U1032
AUTH019732,2026-06-16 18:15:00,U1048,jennifer.thomas87,LOGOUT,SUCCESS,10.0.111.239,IN,WKSTN-U1048
AUTH001818,2026-06-16 18:00:00,U1005,robert.robinson,LOGOUT,SUCCESS,10.0.171.217,US,
AUTH035639,2026-06-16 18:30:00,U1087,charles.sanchez,LOGOUT,SUCCESS,10.3.174.77,US,WKSTN-U1087
AUTH000612,2026-06-16 18:15:00,U1002,donna.ramirez,LOGOUT,SUCCESS,,US,WKSTN-U1002
AUTH018923,2026-06-16 18:30:00,U1046,michelle.torres39,LOGOUT,SUCCESS,10.1.92.139,US,WKSTN-U1046
AUTH036129,2026-06-16 18:00:00,U1088,ANDREW.SMITH85,LOGOUT,SUCCESS,10.1.152.248,US,WKSTN-U1088
AUTH022103,2026-06-16 18:00:00,U1054,anthony.martinez,LOGOUT,success,10.2.155.159,US,WKSTN-U1054
AUTH015729,2026-06-16 18:15:00,U1038,emily.clark,LOGOUT,SUCCESS,10.2.139.144,US,WKSTN-U1038
AUTH023297,2026-06-16 18:30:00,U1057,nancy.sanchez,LOGOUT,SUCCESS,10.0.194.164,US,WKSTN-U1057
AUTH004949,2026-06-16 18:30:00,U1013,emily.smith,LOGOUT,SUCCESS,10.1.154.30,US,WKSTN-U1013
AUTH030914,2026-06-16 18:00:00,U1076,john.torres,LOGOUT,SUCCESS,10.1.89.238,US,WKSTN-U1076
AUTH016912,2026-06-16 18:30:00,U1041,matthew.allen52,,SUCCESS,10.2.165.76,IN,WKSTN-U1041
AUTH029713,2026-06-16 18:30:00,U1073,michael.gonzalez,LOGOUT,SUCCESS,10.2.159.43,US,WKSTN-U1073
AUTH001429,2026-06-16 18:30:00,U1004,,LOGOUT,SUCCESS,10.0.78.69,US,WKSTN-U1004
AUTH005772,2026-06-16 18:00:00,U1015,lisa.hernandez,LOGOUT,SUCCESS,10.1.244.218,US,WKSTN-U1015
AUTH012073,2026-06-16 17:45:00,U1029,MICHELLE.GARCIA54,LOGOUT,SUCCESS,10.2.188.182,US,WKSTN-U1029	
AUTH030115,2026-06-16 18:30:00,U1074,sarah.williams7,LOGOUT,SUCCESS,10.2.255.69,US,WKSTN-U1074
AUTH009391,2026-06-16 18:15:00,U1023,richard.wright,LOGOUT,SUCCESS,10.0.56.200,US,WKSTN-U1023
AUTH001029,2026-06-16 18:00:00,U1003,kenneth.clark29,LOGOUT,SUCCESS,10.0.85.204,US,WKSTN-U1003
AUTH022521,2026-06-16 18:15:00,U1055,patricia.wilson54,LOGOUT,success,,IN,WKSTN-U1055
AUTH028097,2026-06-16 18:00:00,U1069,jessica.clark,LOGOUT,SUCCESS,10.0.68.154,US,WKSTN-U1069
AUTH013747,2026-06-16 18:30:00,U1033,linda.miller,LOGOUT,SUCCESS,10.3.215.216,US,WKSTN-U1033
AUTH025303,2026-06-16 18:00:00,U1062,william.martin,LOGOUT,SUCCESS,10.1.191.2,US,WKSTN-U1062
AUTH007133,2026-06-16 18:45:00,U1018,betty.white57,LOGOUT,SUCCESS,10.1.175.48,US,WKSTN-U1018
AUTH027311,2026-06-16 19:15:00,U1067,,LOGOUT,SUCCESS,10.2.186.230,US,WKSTN-U1067
AUTH031302,2026-06-16 19:00:00,U1077,kimberly.harris58,LOGOUT,SUCCESS,10.1.80.144,US,WKSTN-U1077
AUTH018497,2026-06-16 19:00:00,U1045,daniel.sanchez90,LOGOUT,SUCCESS,10.0.186.58,US,WKSTN-U1045
AUTH028935,2026-06-16 19:00:00,U1071,matthew.robinson35,LOGOUT,SUCCESS,10.2.84.131,US,WKSTN-U1071
AUTH032981,2026-06-16 18:45:00,U1081,margaret.davis,LOGOUT,SUCCESS,10.3.52.91,us,WKSTN-U1081
AUTH014916,2026-06-16 19:00:00,U1036,linda.jones,LOGOUT,SUCCESS,10.2.242.231,US,WKSTN-U1036
AUTH030522,2026-06-16 18:45:00,U1075,steven.lewis,LOGOUT,SUCCESS,,IN,WKSTN-U1075
AUTH032126,2026-06-16 18:30:00,U1079,emily.jones,LOGOUT,SUCCESS,10.1.88.167,US,WKSTN-U1079
AUTH011653,2026-06-16 19:00:00,U1028,john.hill,LOGOUT,SUCCESS,10.0.1.119,US,WKSTN-U1028
AUTH020906,2026-06-16 18:45:00,U1051,sandra.king72,LOGOUT,SUCCESS,10.3.87.62,IN,WKSTN-U1051
AUTH004524,2026-06-16 19:00:00,U1012,linda.martinez,LOGOUT,SUCCESS,10.2.110.250,US,WKSTN-U1012
AUTH010291,2026-06-16 19:15:00,U1025,betty.brown22,LOGOUT,success,10.2.6.86,IN,WKSTN-U1025
AUTH024096,2026-06-16 18:30:00,U1059,daniel.perez98,LOGOUT,SUCCESS,10.1.218.92,US,WKSTN-U1059
AUTH010734,2026-06-16 19:00:00,U1026,elizabeth.gonzalez,LOGOUT,SUCCESS,10.2.200.47,US,WKSTN-U1026
AUTH038347,2026-06-16 18:45:00,U1093,SARAH.CLARK44,LOGOUT,success,10.2.198.235,US,WKSTN-U1093
AUTH019331,2026-06-16 18:45:00,U1047,sandra.lewis,LOGOUT,SUCCESS,10.2.181.163,US,WKSTN-U1047
AUTH041176,2026-06-16 19:00:00,U1100,daniel.brown38,logout,SUCCESS,10.0.162.24,US,WKSTN-U1100
AUTH034761,2026-06-16 19:15:00,U1085,barbara.walker67,LOGOUT,SUCCESS,10.3.139.4,US,WKSTN-U1085
AUTH034304,2026-06-16 18:45:00,U1084,joshua.taylor,LOGOUT,SUCCESS,10.0.7.73,US,WKSTN-U1084	
AUTH000201,2026-06-16 19:00:00,U1001,linda.johnson95,LOGOUT,SUCCESS,10.3.125.208,US,WKSTN-U1001
AUTH033402,2026-06-16 19:15:00,U1082,karen.hill96,LOGOUT,SUCCESS,10.3.189.6,US,WKSTN-U1082
AUTH004127,2026-06-16 19:15:00,U1011,donna.ramirez75,LOGOUT,SUCCESS,10.1.32.34,US,WKSTN-U1011
AUTH005360,2026-06-16 18:45:00,U1014,james.taylor,LOGOUT,SUCCESS,10.2.201.153,US,WKSTN-U1014	
AUTH040417,2026-06-16 19:15:00,U1098,nancy.wright49,LOGOUT,SUCCESS,10.1.92.88,US,WKSTN-U1098
AUTH007591,2026-06-16 19:30:00,U1019,donna.anderson,LOGOUT,SUCCESS,10.1.0.14,IN,WKSTN-U1019
AUTH025701,2026-06-16 19:15:00,U1063,john.nguyen,LOGOUT,SUCCESS,10.3.187.79,US,WKSTN-U1063	
AUTH017719,2026-06-16 19:45:00,U1043,thomas.williams91,LOGOUT,SUCCESS,10.1.169.148,US,WKSTN-U1043
AUTH026492,2026-06-16 19:30:00,U1065,michael.ramirez47,LOGOUT,SUCCESS,10.0.86.52,US,WKSTN-U1065
AUTH024915,2026-06-16 19:45:00,U1061,jessica.rodriguez,LOGOUT,success,10.2.136.16,US,WKSTN-U1061
AUTH029339,2026-06-16 19:45:00,U1072,kenneth.lopez,LOGOUT,SUCCESS,10.2.169.130,IN,WKSTN-U1072
AUTH017320,2026-06-16 19:15:00,U1042,michael.hill56,LOGOUT,SUCCESS,10.2.214.4,US,WKSTN-U1042
AUTH040801,2026-06-16 19:15:00,U1099,,LOGOUT,SUCCESS,10.3.30.27,US,WKSTN-U1099
AUTH002225,2026-06-16 19:45:00,U1006,george.gonzalez,LOGOUT,SUCCESS,10.1.90.211,US,WKSTN-U1006
AUTH006188,2026-06-16 19:30:00,U1016,patricia.thomas,LOGOUT,SUCCESS,10.1.14.34,IN,WKSTN-U1016
AUTH008474,2026-06-16 19:45:00,U1021,JESSICA.WALKER,LOGOUT,SUCCESS,10.2.138.240,US,WKSTN-U1021	
AUTH038792,2026-06-16 19:45:00,U1094,elizabeth.lewis69,LOGOUT,SUCCESS,10.2.23.138,IN,WKSTN-U1094
AUTH023696,2026-06-16 19:45:00,U1058,JENNIFER.RAMIREZ18,LOGOUT,,10.1.173.103,IN,WKSTN-U1058
AUTH020493,2026-06-16 19:45:00,U1050,michael.ramirez,logout,SUCCESS,10.0.34.54,US,WKSTN-U1050
AUTH024502,2026-06-16 19:45:00,U1060,matthew.anderson,LOGOUT,SUCCESS,10.1.18.65,US,WKSTN-U1060
AUTH014128,2026-06-16 19:30:00,U1034,thomas.allen63,LOGOUT,SUCCESS,10.3.186.177,US,WKSTN-U1034
AUTH003765,2026-06-16 19:30:00,U1010,susan.young51,LOGOUT,SUCCESS,10.2.215.25,US,WKSTN-U1010
AUTH021686,2026-06-16 19:15:00,U1053,john.jackson31,LOGOUT,SUCCESS,10.2.162.206,US,WKSTN-U1053
AUTH030927,2026-06-17 07:00:00,U1076,john.torres,LOGIN,SUCCESS,10.2.19.55,US,WKSTN-U1076
AUTH006668,2026-06-16 19:15:00,U1017,emily.hernandez34,LOGOUT,SUCCESS,10.0.154.78,US,WKSTN-U1017
AUTH013759,2026-06-17 07:00:00,U1033,linda.miller,LOGIN,SUCCESS,10.3.144.232,US,WKSTN-U1033
AUTH008944,2026-06-16 19:45:00,U1022,sandra.brown,LOGOUT,SUCCESS,10.1.189.116,us,WKSTN-U1022
AUTH018114,2026-06-16 19:30:00,U1044,LISA.RAMIREZ9,LOGOUT,SUCCESS,10.2.61.44,US,WKSTN-U1044
AUTH016121,2026-06-16 19:30:00,U1039,  mark.thomas ,LOGOUT,SUCCESS,10.2.191.122,IN,WKSTN-U1039
AUTH037917,2026-06-16 19:30:00,U1092,steven.thomas,LOGOUT,SUCCESS,10.0.183.43,US,WKSTN-U1092
AUTH001446,2026-06-17 07:05:00,U1004,elizabeth.wilson98,LOGIN,SUCCESS,10.1.96.205,IN,WKSTN-U1004
AUTH003779,2026-06-17 07:30:00,U1010,susan.young51,LOGIN,SUCCESS,10.2.137.65,IN,
AUTH004966,2026-06-17 07:21:00,U1013,emily.smith,LOGIN,FAILURE,10.2.6.14,US,WKSTN-U1013
AUTH026510,2026-06-17 07:15:00,U1065,michael.ramirez47,LOGIN,SUCCESS,10.1.136.242,IN,WKSTN-U1065
AUTH037478,2026-06-17 07:00:00,U1091,linda.robinson,LOGIN,SUCCESS,10.2.76.89,US,WKSTN-U1091
AUTH035231,2026-06-17 07:48:00,U1086,steven.thompson53,LOGIN,FAILURE,10.2.137.222,US,WKSTN-U1086
AUTH020922,2026-06-17 07:10:00,U1051,sandra.king72,LOGIN,SUCCESS,10.2.157.203,US,WKSTN-U1051
AUTH010307,2026-06-17 07:30:00,U1025,betty.brown22,LOGIN,SUCCESS,10.3.136.161,IN,WKSTN-U1025
AUTH024516,2026-06-17 07:20:00,U1060,matthew.anderson,login,SUCCESS,10.1.223.27,US,WKSTN-U1060
AUTH015344,2026-06-17 07:25:00,U1037,robert.martin,LOGIN,SUCCESS,10.2.184.175,IN,WKSTN-U1037
AUTH016134,2026-06-17 07:15:00,U1039,mark.thomas,LOGIN,SUCCESS,10.3.175.131,US,WKSTN-U1039
AUTH002628,2026-06-17 07:45:00,U1007,sarah.robinson82,LOGIN,SUCCESS,10.0.116.17,US,WKSTN-U1007
AUTH005378,2026-06-17 07:50:00,U1014,  james.taylor ,LOGIN,SUCCESS,10.0.147.70,IN,WKSTN-U1014
AUTH030541,2026-06-17 07:20:00,U1075,steven.lewis,LOGIN,SUCCESS,10.2.217.172,US,
AUTH006685,2026-06-17 07:20:00,U1017,emily.hernandez34,LOGIN,SUCCESS,10.2.25.98,US,WKSTN-U1017
AUTH024111,2026-06-17 07:50:00,U1059,daniel.perez98,LOGIN,SUCCESS,10.0.57.80,US,WKSTN-U1059
AUTH011674,2026-06-17 07:40:00,U1028,john.hill,LOGIN,SUCCESS,10.1.125.224,US,WKSTN-U1028
AUTH012946,2026-06-17 07:40:00,U1031,john.wright28,,SUCCESS,10.2.205.4,US,WKSTN-U1031
AUTH040818,2026-06-17 07:10:00,U1099,joseph.garcia,LOGIN,SUCCESS,10.1.13.54,US,WKSTN-U1099
AUTH019744,2026-06-17 07:10:00,U1048,jennifer.thomas87,,SUCCESS,10.2.64.235,IN,WKSTN-U1048
AUTH033870,2026-06-17 07:00:00,U1083,sarah.allen70,LOGIN,SUCCESS,10.1.90.184,US,WKSTN-U1083
AUTH025324,2026-06-17 07:25:00,U1062,william.martin,LOGIN,success,10.1.43.194,US,WKSTN-U1062
