event_id,timestamp,user_id,username,device,process_name,action,cpu_pct,mem_mb
EP026136,2026-06-18 09:54:00,U1064,matthew.wright55,WKSTN-U1064,chrome.exe,PROCESS_START,11.4,
EP037501,2026-06-18 09:38:00,U1091,linda.robinson	,WKSTN-U1091,outlook.exe,PROCESS_START,4.9,140
EP013780,2026-06-18 09:44:00,U1033,linda.miller,WKSTN-U1033,explorer.exe,PROCESS_START,17.2,134
EP012970,2026-06-18 09:36:00,U1031,john.wright28,WKSTN-U1031,outlook.exe,PROCESS_START,31.4,737
EP031339,2026-06-18 09:51:00,U1077,kimberly.harris58,WKSTN-U1077,notepad.exe,PROCESS_START,31.4,740
EP022939,2026-06-18 09:30:00,U1056,anthony.clark,WKSTN-U1056,Salesforce,PROCESS_START,21.1,489
EP012971,2026-06-18 09:33:00,U1031,john.wright28,WKSTN-U1031,notepad.exe,PROCESS_START,22.5,462
EP004996,2026-06-18 09:27:00,U1013,emily.smith,WKSTN-U1013,explorer.exe,PROCESS_START,5.3,269
EP021724,2026-06-18 10:00:00,U1053,john.jackson31,WKSTN-U1053,explorer.exe,PROCESS_START,5.1,657
EP024959,2026-06-18 10:18:00,U1061,,WKSTN-U1061,outlook.exe,PROCESS_START,27.1,332
EP026959,2026-06-18 10:03:00,U1066,michelle.wright62,WKSTN-U1066,Word,PROCESS_START,,596
EP016560,2026-06-18 10:13:00,U1040,matthew.martin,WKSTN-U1040,notepad.exe,PROCESS_START,8.3,679
EP018533,2026-06-18 10:02:00,U1045,daniel.sanchez90,WKSTN-U1045,TEAMS.EXE,PROCESS_START,24.1,533
EP023328,2026-06-18 10:24:00,U1057,nancy.sanchez,WKSTN-U1057,Salesforce,PROCESS_START,29.6,454
EP018534,2026-06-18 10:05:00,U1045,daniel.sanchez90,WKSTN-U1045,Excel,PROCESS_START,3.2,663
EP003798,2026-06-18 10:05:00,U1010,susan.young51	,WKSTN-U1010,Chrome,,7.0,867
EP033443,2026-06-18 10:12:00,U1082,karen.hill96,WKSTN-U1082,chrome.exe,PROCESS_START,25.9,525
EP026531,2026-06-18 10:05:00,U1065,michael.ramirez47,WKSTN-U1065,DocuSign,PROCESS_START,3.7,189
EP004991,2026-06-18 10:07:00,U1013,emily.smith,WKSTN-U1013,QuickBooks,PROCESS_START,4.3,317
EP037960,2026-06-18 10:17:00,U1092,steven.thomas,WKSTN-U1092,Chrome,,18.0,409
EP006231,2026-06-18 10:04:00,U1016,patricia.thomas,WKSTN-U1016,Slack,PROCESS_START,23.3,715
EP037070,2026-06-18 10:25:00,U1090,mary.hill,WKSTN-U1090,Terminal,PROCESS_START,19.4,667
EP030564,2026-06-18 10:23:00,U1075,steven.lewis,WKSTN-U1075,notepad.exe,PROCESS_START,8.4,790
EP024532,2026-06-18 10:20:00,U1060,matthew.anderson,WKSTN-U1060,notepad.exe,PROCESS_START,22.4,513
EP016948,2026-06-18 10:22:00,U1041,matthew.allen52,WKSTN-U1041	,chrome.exe,PROCESS_START,24.0,817
EP012122,2026-06-18 10:20:00,U1029,michelle.garcia54,WKSTN-U1029,Chrome,PROCESS_START,34.5,565
EP035683,2026-06-18 10:06:00,U1087,charles.sanchez,WKSTN-U1087,chrome.exe,PROCESS_START,17.9,
EP004994,2026-06-18 10:10:00,U1013,emily.smith,WKSTN-U1013	,notepad.exe,PROCESS_START,8.4,250
EP016149,2026-06-18 10:07:00,U1039,mark.thomas,,Chrome,PROCESS_START,20.8,264
EP041208,2026-06-18 10:18:00,U1100,daniel.brown38,WKSTN-U1100,Zoom,PROCESS_START,34.9,142
EP040072,2026-06-18 10:06:00,U1097,mark.martinez10,WKSTN-U1097,notepad.exe,PROCESS_START,23.1,809
EP016947,2026-06-18 10:01:00,U1041,matthew.allen52,WKSTN-U1041,chrome.exe,PROCESS_START,13.1,601
EP006716,2026-06-18 10:08:00,U1017,emily.hernandez34,WKSTN-U1017,VSCode,PROCESS_START,11.6,696
EP030561,2026-06-18 10:25:00,U1075,steven.lewis,WKSTN-U1075,teams.exe,PROCESS_START,31.9,147
EP037503,2026-06-18 10:44:00,U1091,linda.robinson,  WKSTN-U1091 ,teams.exe,PROCESS_START,23.8,336
EP021722,2026-06-18 10:32:00,U1053,john.jackson31,WKSTN-U1053,Chrome,PROCESS_START,20.1,531
EP007634,2026-06-18 10:35:00,U1019,  donna.anderson ,WKSTN-U1019,Jenkins,PROCESS_START,7.5,600
EP032167,2026-06-18 10:44:00,U1079,emily.jones,WKSTN-U1079,PuTTY,PROCESS_START,14000.0,562
EP025746,2026-06-18 10:51:00,U1063,john.nguyen,WKSTN-U1063,,PROCESS_START,23.7,98
EP020138,2026-06-18 10:25:00,U1049,michelle.jones59,WKSTN-U1049,Zoom,PROCESS_START,4.6,443
EP014165,2026-06-18 10:30:00,U1034,thomas.allen63,WKSTN-U1034,outlook.exe,PROCESS_START,2.9,766
EP005398,2026-06-18 10:26:00,U1014,james.taylor,WKSTN-U1014,Excel,PROCESS_START,24.8,304
EP018143,2026-06-18 10:32:00,U1044,lisa.ramirez9,WKSTN-U1044,explorer.exe,PROCESS_START,28.0,88
EP001073,2026-06-18 10:38:00,U1003,kenneth.clark29,WKSTN-U1003,Outlook,PROCESS_START,19.6,848
EP036170,2026-06-18 10:42:00,U1088,andrew.smith85,WKSTN-U1088,Terminal,PROCESS_START,29.7,355
EP011693,2026-06-18 10:27:00,U1028,john.hill,WKSTN-U1028,Slack,PROCESS_START,33.7,451
EP026138,2026-06-18 10:43:00,U1064,MATTHEW.WRIGHT55,WKSTN-U1064,Outlook,PROCESS_START,,321
EP028972,2026-06-18 10:45:00,U1071,matthew.robinson35,WKSTN-U1071,chrome.exe	,PROCESS_START,6.4,741
EP033895,2026-06-18 10:45:00,U1083,sarah.allen70,WKSTN-U1083,teams.exe,PROCESS_START,9.1,733
EP024128,2026-06-18 10:39:00,U1059,daniel.perez98,,explorer.exe,PROCESS_START,10.9,859
EP016561,2026-06-18 10:52:00,U1040,,WKSTN-U1040,  notepad.exe ,PROCESS_START,1.1,432
EP032166,2026-06-18 10:46:00,U1079,emily.jones,WKSTN-U1079,,PROCESS_START,18.0,532
EP038394,2026-06-18 10:27:00,U1093,sarah.clark44,WKSTN-U1093,,PROCESS_START,2.4,242
EP019765,2026-06-18 10:47:00,U1048,jennifer.thomas87,WKSTN-U1048,,PROCESS_START,16.6,145
EP039244,2026-06-18 10:50:00,U1095,richard.thomas74,WKSTN-U1095,outlook.exe,PROCESS_START,16.8,878
EP030952,2026-06-18 10:39:00,U1076,john.torres,,Outlook,PROCESS_START,12.0,713
EP031738,2026-06-18 10:46:00,U1078,michelle.miller	,WKSTN-U1078,Chrome	,PROCESS_START,17.3,585
EP029753,2026-06-18 10:31:00,U1073,michael.gonzalez,WKSTN-U1073,Chrome,PROCESS_START,5.6,566
EP032170,2026-06-18 10:45:00,U1079,emily.jones,WKSTN-U1079,Chrome,PROCESS_START,17.3,501
EP001466,2026-06-18 10:52:00,U1004,elizabeth.wilson98,WKSTN-U1004,teams.exe,PROCESS_START,7.3,769
EP023738,2026-06-18 11:09:00,U1058,jennifer.ramirez18,WKSTN-U1058,Excel,PROCESS_START,8.2,453
EP019367,2026-06-18 10:58:00,U1047,sandra.lewis,,Salesforce,PROCESS_START,22.2,817
EP013392,2026-06-18 10:54:00,U1032,paul.wright91,WKSTN-U1032,notepad.exe,PROCESS_START,11.4,790
EP004560,2026-06-18 11:04:00,U1012,linda.martinez,WKSTN-U1012,QuickBooks,PROCESS_START,14.4,
EP006234,2026-06-18 10:59:00,U1016,PATRICIA.THOMAS,WKSTN-U1016,teams.exe,PROCESS_START,19.3,222
EP003797,2026-06-18 11:11:00,U1010,susan.young51,WKSTN-U1010,Excel,PROCESS_START,31.0,224
EP034353,2026-06-18 11:00:00,U1084,JOSHUA.TAYLOR,WKSTN-U1084,teams.exe,PROCESS_START,20.6,112
EP000235,2026-06-18 11:07:00,U1001,linda.johnson95,WKSTN-U1001,explorer.exe,PROCESS_START,24.5,500
EP001468,2026-06-18 10:59:00,U1004,elizabeth.wilson98,WKSTN-U1004,explorer.exe,PROCESS_START,8.3,313
EP023329,2026-06-18 10:57:00,U1057,nancy.sanchez,WKSTN-U1057,Excel,PROCESS_START,9.6,424
EP005811,2026-06-18 10:59:00,U1015,lisa.hernandez,WKSTN-U1015,explorer.exe,PROCESS_START,25.8,369
EP022141,2026-06-18 10:56:00,U1054,anthony.martinez,WKSTN-U1054,notepad.exe,PROCESS_START,21.2,356
EP009432,2026-06-18 11:02:00,U1023,richard.wright,WKSTN-U1023,VSCode,PROCESS_START,32.7,180
EP026532,2026-06-18 11:06:00,U1065,michael.ramirez47,WKSTN-U1065,chrome.exe,PROCESS_START,5.7,712
EP008080,2026-06-18 11:10:00,U1020,andrew.thomas36,WKSTN-U1020,Jenkins,PROCESS_START,8.7,466
EP016563,2026-06-18 11:09:00,U1040,matthew.martin,WKSTN-U1040,notepad.exe	,PROCESS_START,6.0,666
EP020941,2026-06-18 10:56:00,U1051,sandra.king72,WKSTN-U1051,Chrome,PROCESS_START,11.7,851
EP040450,2026-06-18 11:04:00,U1098,nancy.wright49,WKSTN-U1098,notepad.exe,PROCESS_START,34.6,763
EP022553,2026-06-18 11:08:00,U1055,PATRICIA.WILSON54,WKSTN-U1055,,PROCESS_START,20.3,80
EP038834,2026-06-18 11:00:00,U1094,elizabeth.lewis69,WKSTN-U1094,Chrome,PROCESS_START,,353
EP023327,2026-06-18 10:56:00,U1057,nancy.sanchez,WKSTN-U1057,explorer.exe,PROCESS_START,32.3,523
EP013395,2026-06-18 11:02:00,U1032,paul.wright91,WKSTN-U1032,Excel,PROCESS_START,24.9,603
EP020537,2026-06-18 10:53:00,U1050,michael.ramirez,WKSTN-U1050,Outlook,PROCESS_START,21.6,535
EP035252,2026-06-18 11:05:00,U1086,steven.thompson53,WKSTN-U1086,chrome.exe	,PROCESS_START,3.3,570
EP036601,2026-06-18 11:19:00,U1089,paul.brown27,WKSTN-U1089,PuTTY,PROCESS_START,2.0,738
EP006233,2026-06-18 11:18:00,U1016,patricia.thomas,WKSTN-U1016,Jenkins,PROCESS_START,32.7,164
EP029751,2026-06-18 11:18:00,U1073,MICHAEL.GONZALEZ,WKSTN-U1073,Outlook,PROCESS_START,32.4,136
EP037504,2026-06-18 11:43:00,U1091,linda.robinson,WKSTN-U1091,Chrome,PROCESS_START,1.1,453
EP038392,2026-06-18 11:35:00,U1093,sarah.clark44,WKSTN-U1093,  chrome.exe ,PROCESS_START,23.9,151
EP032169,2026-06-18 11:39:00,U1079,emily.jones,WKSTN-U1079,,PROCESS_START,19.5,693
EP033026,2026-06-18 11:35:00,U1081,margaret.davis,WKSTN-U1081,Terminal,PROCESS_START,33.6,465
EP018969,2026-06-18 11:39:00,U1046,michelle.torres39,WKSTN-U1046,explorer.exe,PROCESS_START,,182
EP009885,2026-06-18 11:32:00,U1024,emily.miller,WKSTN-U1024,  VSCode ,PROCESS_START,7.5,780
EP037071,2026-06-18 11:40:00,U1090,mary.hill,WKSTN-U1090,teams.exe,PROCESS_START,18.0,251
EP022552,2026-06-18 11:46:00,U1055,,,Chrome,PROCESS_START,35.0,120
EP036604,2026-06-18 11:15:00,U1089,paul.brown27,WKSTN-U1089,Active Directory Console,PROCESS_START,18.4,562
EP014570,2026-06-18 11:24:00,U1035,nancy.rodriguez82,WKSTN-U1035,teams.exe,PROCESS_START,5.6,277
EP030155,2026-06-18 11:12:00,U1074,sarah.williams7	,WKSTN-U1074,chrome.exe,PROCESS_START,8.5,173
EP014569,2026-06-18 11:18:00,U1035,nancy.rodriguez82,WKSTN-U1035,Outlook,PROCESS_START,18.3,
EP008078,2026-06-18 11:28:00,U1020,andrew.thomas36,WKSTN-U1020,explorer.exe,PROCESS_START,12.8,800
EP001469,2026-06-18 11:13:00,U1004,elizabeth.wilson98,WKSTN-U1004,Excel,PROCESS_START,26.9,401
EP024960,2026-06-18 11:26:00,U1061,jessica.rodriguez,WKSTN-U1061,explorer.exe	,PROCESS_START,12.9,647
EP002654,2026-06-18 11:28:00,U1007,sarah.robinson82,WKSTN-U1007,Chrome,PROCESS_START,12.6,200
EP000238,2026-06-18 11:36:00,U1001,linda.johnson95,WKSTN-U1001,outlook.exe,process_start,12.1,758
EP025344,2026-06-18 11:27:00,U1062,william.martin,WKSTN-U1062,Excel,PROCESS_START,25.6,740
EP028557,2026-06-18 11:13:00,U1070,betty.thomas40,WKSTN-U1070,explorer.exe,PROCESS_START,33.5,476
EP040455,2026-06-18 11:18:00,U1098,nancy.wright49,WKSTN-U1098,PowerPoint,PROCESS_START,12.4,709
EP035680,2026-06-18 11:21:00,U1087,charles.sanchez,WKSTN-U1087,PuTTY,PROCESS_START,28.8,294
EP021336,2026-06-18 11:16:00,U1052,paul.taylor,WKSTN-U1052,Excel,PROCESS_START,6.6,183
EP011692,2026-06-18 12:12:00,U1028,john.hill,WKSTN-U1028,,PROCESS_START,24.5,439
EP006230,2026-06-18 12:06:00,U1016,patricia.thomas,WKSTN-U1016,VSCode,PROCESS_START,9.1,861
EP017358,2026-06-18 11:58:00,U1042,michael.hill56,WKSTN-U1042,explorer.exe,PROCESS_START,6.2,147
EP035684,2026-06-18 12:03:00,U1087,charles.sanchez,WKSTN-U1087,notepad.exe,PROCESS_START,15.1,150
EP031338,2026-06-18 11:56:00,U1077,kimberly.harris58,WKSTN-U1077,Word,PROCESS_START,1.8,155
EP028560,2026-06-18 11:46:00,U1070,betty.thomas40	,WKSTN-U1070,Chrome,PROCESS_START,23.9,717
EP020939,2026-06-18 12:06:00,U1051,sandra.king72,WKSTN-U1051,notepad.exe,PROCESS_START,16.5,402
EP025346,2026-06-18 12:16:00,U1062,WILLIAM.MARTIN,WKSTN-U1062,teams.exe,PROCESS_START,33.6,495
EP019366,2026-06-18 12:03:00,U1047,sandra.lewis,WKSTN-U1047,notepad.exe,PROCESS_START,23.6,807
EP014953,2026-06-18 11:50:00,U1036,linda.jones,WKSTN-U1036,Excel,PROCESS_START,,298
EP015763,2026-06-18 12:16:00,U1038,emily.clark,WKSTN-U1038,Workday,PROCESS_START,14.8,153
EP020535,2026-06-18 12:16:00,U1050,michael.ramirez,WKSTN-U1050,teams.exe,PROCESS_START,27.3,151
EP008521,2026-06-18 11:55:00,U1021,jessica.walker,WKSTN-U1021,outlook.exe,PROCESS_START,32.7,250
EP028555,2026-06-18 12:07:00,U1070,betty.thomas40,WKSTN-U1070,DocuSign,process_start,6.0,205
EP037961,2026-06-18 12:03:00,U1092,steven.thomas,WKSTN-U1092,notepad.exe,PROCESS_START,9.7,822
EP035251,2026-06-18 12:05:00,U1086,steven.thompson53,WKSTN-U1086,explorer.exe,PROCESS_START,29.4,483
EP009884,2026-06-18 12:12:00,U1024,emily.miller,WKSTN-U1024,Docker Desktop,PROCESS_START,20.8,366
EP025743,2026-06-18 11:51:00,U1063,john.nguyen,WKSTN-U1063,notepad.exe,PROCESS_START,11.4,650
EP014572,2026-06-18 11:53:00,U1035,nancy.rodriguez82,WKSTN-U1035,notepad.exe,PROCESS_START,9.7,628
EP014955,2026-06-18 11:58:00,U1036,linda.jones,WKSTN-U1036,notepad.exe,PROCESS_START,10.5,887
EP001471,2026-06-18 11:58:00,U1004,elizabeth.wilson98,WKSTN-U1004,notepad.exe,PROCESS_START,25.0,650
EP033024,2026-06-18 12:05:00,U1081,margaret.davis,WKSTN-U1081,Terminal,PROCESS_START,28.0,113
EP004992,2026-06-18 11:53:00,U1013,EMILY.SMITH,WKSTN-U1013	,Outlook,PROCESS_START,11.6,580
EP019369,2026-06-18 11:59:00,U1047,sandra.lewis,WKSTN-U1047,explorer.exe,PROCESS_START,13.0,407
EP028971,2026-06-18 11:50:00,U1071,matthew.robinson35,WKSTN-U1071,chrome.exe,PROCESS_START,27.2,298
EP027345,2026-06-18 12:43:00,U1067,paul.thomas97,WKSTN-U1067,notepad.exe,PROCESS_START,21.0,709
EP009886,2026-06-18 12:51:00,U1024,emily.miller,WKSTN-U1024,outlook.exe,PROCESS_START,2.7,257
EP003420,2026-06-18 12:21:00,U1009,daniel.brown,WKSTN-U1009	,explorer.exe,PROCESS_START,6.4,286
EP037500,2026-06-18 12:24:00,U1091,linda.robinson,  WKSTN-U1091 ,Active Directory Console,PROCESS_START,17.9,709
EP032168,2026-06-18 12:39:00,U1079,emily.jones,WKSTN-U1079,Active Directory Console,PROCESS_START,17.9,438
EP007179,2026-06-18 12:29:00,U1018,betty.white57,WKSTN-U1018,teams.exe,PROCESS_START,1.5,385
EP022144,2026-06-18 12:24:00,U1054,anthony.martinez,WKSTN-U1054,,PROCESS_START,12.9,396
EP000651,2026-06-18 12:26:00,U1002,donna.ramirez,WKSTN-U1002,Excel,PROCESS_START,12.4,363
EP008985,2026-06-18 12:47:00,U1022,sandra.brown,WKSTN-U1022,chrome.exe,PROCESS_START,14.3,452
EP005397,2026-06-18 12:55:00,U1014,james.taylor,WKSTN-U1014,teams.exe,PROCESS_START,28.8,643
EP014952,2026-06-18 12:52:00,U1036,linda.jones,WKSTN-U1036,outlook.exe,PROCESS_START,19.5,203
EP022937,2026-06-18 12:42:00,U1056,anthony.clark,WKSTN-U1056,Zoom,PROCESS_START,11.1,291
EP023733,2026-06-18 12:50:00,U1058,jennifer.ramirez18,WKSTN-U1058,Salesforce,PROCESS_START,4.7,582
EP039245,2026-06-18 12:24:00,U1095,richard.thomas74,WKSTN-U1095,Chrome,PROCESS_START,21.3,
EP014954,2026-06-18 12:34:00,U1036,linda.jones,WKSTN-U1036,notepad.exe,PROCESS_START,,729
EP028140,2026-06-18 12:38:00,U1069,jessica.clark,WKSTN-U1069,Chrome,PROCESS_START,10.9,N/A
EP003417,2026-06-18 12:20:00,U1009,daniel.brown,WKSTN-U1009,QuickBooks,PROCESS_START,14.5,235
EP007632,2026-06-18 12:44:00,U1019,donna.anderson,WKSTN-U1019,Jenkins,PROCESS_START,5.0,262
EP004563,2026-06-18 12:19:00,U1012,linda.martinez,WKSTN-U1012,notepad.exe,PROCESS_START,13.0,271
EP031340,2026-06-18 12:28:00,U1077,kimberly.harris58,WKSTN-U1077,chrome.exe,PROCESS_START,13.7,618
EP005813,2026-06-18 12:53:00,U1015,lisa.hernandez,WKSTN-U1015	,teams.exe,PROCESS_START,8.1,615
EP009883,2026-06-18 12:59:00,U1024,,WKSTN-U1024,Git,process_start,23.1,242
EP003418,2026-06-18 12:34:00,U1009,  daniel.brown ,WKSTN-U1009,SAP,PROCESS_START,32.1,842
EP030157,2026-06-18 12:42:00,U1074,SARAH.WILLIAMS7,WKSTN-U1074,notepad.exe,PROCESS_START,14.4,280
EP021339,2026-06-18 12:17:00,U1052,,WKSTN-U1052,outlook.exe,PROCESS_START,12.3,122
EP021338,2026-06-18 13:05:00,U1052,paul.taylor,WKSTN-U1052,outlook.exe,PROCESS_START,16.1,609
EP004995,2026-06-18 13:19:00,U1013,emily.smith,WKSTN-U1013,teams.exe,PROCESS_START,2.9,838
EP014568,2026-06-18 13:25:00,U1035,nancy.rodriguez82,WKSTN-U1035,EXPLORER.EXE,PROCESS_START,4.3,786
EP020538,2026-06-18 13:16:00,U1050,michael.ramirez,WKSTN-U1050,chrome.exe,PROCESS_START,22.9,143
EP003419,2026-06-18 13:18:00,U1009,daniel.brown,WKSTN-U1009,Chrome,PROCESS_START,10.0,463
EP015367,2026-06-18 13:07:00,U1037,robert.martin,WKSTN-U1037,Workday,PROCESS_START,2.4,613
EP000650,2026-06-18 13:31:00,U1002,donna.ramirez,WKSTN-U1002,CHROME,PROCESS_START,11.1,190
EP002264,2026-06-18 13:21:00,U1006,george.gonzalez,WKSTN-U1006,explorer.exe,,13.6,798
EP000648,2026-06-18 13:19:00,U1002,donna.ramirez,WKSTN-U1002,Excel,PROCESS_START,1.2,758
EP025745,2026-06-18 13:01:00,U1063,john.nguyen,WKSTN-U1063,chrome.exe,PROCESS_START,28.8,238
EP031737,2026-06-18 13:15:00,U1078,michelle.miller,WKSTN-U1078,outlook.exe,PROCESS_START,9.3,218
EP040071,2026-06-18 13:09:00,U1097,mark.martinez10,WKSTN-U1097,Zoom,PROCESS_START,2.7,622
EP030562,2026-06-18 13:33:00,U1075,steven.lewis,WKSTN-U1075,Outlook,PROCESS_START,12.2,798
EP033027,2026-06-18 13:25:00,U1081,margaret.davis,WKSTN-U1081,Slack,PROCESS_START,,691
EP009434,2026-06-18 13:30:00,U1023,richard.wright,WKSTN-U1023,Slack,PROCESS_START,20.4,527
EP033029,2026-06-18 13:08:00,U1081,margaret.davis,WKSTN-U1081,teams.exe,PROCESS_START,6.9,730
EP028138,2026-06-18 13:05:00,U1069,jessica.clark	,WKSTN-U1069,Chrome,PROCESS_START,28.7,529
EP008987,2026-06-18 13:02:00,U1022,sandra.brown,WKSTN-U1022,Jenkins,PROCESS_START,16.8,898
EP034351,2026-06-18 13:27:00,U1084,joshua.taylor,WKSTN-U1084,notepad.exe,PROCESS_START,22.8,272
EP036605,2026-06-18 13:02:00,U1089,paul.brown27,,explorer.exe,PROCESS_START,17.4,819
EP029376,2026-06-18 13:01:00,U1072,kenneth.lopez,WKSTN-U1072,Chrome,PROCESS_START,15.9,485
EP039658,2026-06-18 13:10:00,U1096,david.allen76,WKSTN-U1096,PowerPoint,PROCESS_START,11.3,518
EP034350,2026-06-18 13:14:00,U1084,joshua.taylor	,WKSTN-U1084,Terminal,PROCESS_START,24.0,471
EP008988,2026-06-18 13:32:00,U1022,sandra.brown,WKSTN-U1022,Git,PROCESS_START,9.4,474
EP040838,2026-06-18 13:25:00,U1099,joseph.garcia,WKSTN-U1099,chrome.exe,PROCESS_START,28.0,770
EP023737,2026-06-18 13:37:00,U1058,jennifer.ramirez18,WKSTN-U1058,Chrome,PROCESS_START,26.2,191
EP014167,2026-06-18 13:45:00,U1034,thomas.allen63,WKSTN-U1034,outlook.exe,PROCESS_START,1.1,478
EP020942,2026-06-18 13:52:00,U1051,sandra.king72,WKSTN-U1051,teams.exe,PROCESS_START,16.9,676
EP000240,2026-06-18 13:45:00,U1001,linda.johnson95,WKSTN-U1001,outlook.exe,PROCESS_START,12.6,
EP000239,2026-06-18 13:54:00,U1001,linda.johnson95,WKSTN-U1001,outlook.exe,PROCESS_START,13.8,257
EP031736,2026-06-18 13:36:00,U1078,michelle.miller,WKSTN-U1078,explorer.exe,,29.3,303
EP005812,2026-06-18 13:38:00,U1015,lisa.hernandez,WKSTN-U1015,chrome.exe,PROCESS_START,10.1,689
EP014571,2026-06-18 13:41:00,U1035,nancy.rodriguez82,WKSTN-U1035,Workday,PROCESS_START,23.6,630
EP008077,2026-06-18 13:49:00,U1020,andrew.thomas36,WKSTN-U1020,notepad.exe,PROCESS_START,12.7,812
EP025744,2026-06-18 13:48:00,U1063,john.nguyen,WKSTN-U1063,notepad.exe,PROCESS_START,4.2,816
EP029375,2026-06-18 13:40:00,U1072,kenneth.lopez,WKSTN-U1072,Outlook,PROCESS_START,32.4,569
EP040452,2026-06-18 13:50:00,U1098,nancy.wright49,WKSTN-U1098,notepad.exe,PROCESS_START,,95
EP008986,2026-06-18 13:44:00,U1022,sandra.brown,WKSTN-U1022,Chrome,PROCESS_START,19.5,787
EP032171,2026-06-18 13:49:00,U1079,emily.jones,WKSTN-U1079,Chrome,PROCESS_START,6.0,595
EP008081,2026-06-18 13:42:00,U1020,andrew.thomas36,WKSTN-U1020,,PROCESS_START,5.0,106
EP030563,2026-06-18 13:50:00,U1075,STEVEN.LEWIS,WKSTN-U1075,Word,PROCESS_START,14.0,696
EP000653,2026-06-18 13:55:00,U1002,donna.ramirez,  WKSTN-U1002 ,Chrome,PROCESS_START,7.4,609
EP033028,2026-06-18 13:47:00,U1081,margaret.davis,WKSTN-U1081,Wireshark,PROCESS_START,12.7,314
EP027344,2026-06-18 13:43:00,U1067,,WKSTN-U1067,chrome.exe	,PROCESS_START,34.8,605
EP007630,2026-06-18 13:40:00,U1019,donna.anderson,WKSTN-U1019,Git,PROCESS_START,24.4,96
EP005400,2026-06-18 13:38:00,U1014,james.taylor,WKSTN-U1014,QuickBooks,PROCESS_START,34.7,585
EP017359,2026-06-18 13:41:00,U1042,michael.hill56,WKSTN-U1042,Excel,PROCESS_START,30.6,441
EP000652,2026-06-18 13:47:00,U1002,,WKSTN-U1002,notepad.exe,PROCESS_START,30.3,347
EP026534,2026-06-18 13:35:00,U1065,michael.ramirez47,WKSTN-U1065,Chrome,PROCESS_START,25.1,632
EP029379,2026-06-18 13:53:00,U1072,kenneth.lopez,WKSTN-U1072,outlook.exe,PROCESS_START,22.9,276
EP023734,2026-06-18 14:04:00,U1058,jennifer.ramirez18,WKSTN-U1058,explorer.exe,PROCESS_START,5.9,423
EP012119,2026-06-18 13:56:00,U1029,  michelle.garcia54 ,WKSTN-U1029,CHROME,PROCESS_START,6.0,
EP003796,2026-06-18 14:03:00,U1010,susan.young51,WKSTN-U1010,chrome.exe,PROCESS_START,18.8,288
EP027715,2026-06-18 14:17:00,U1068,susan.thompson34,WKSTN-U1068,teams.exe,PROCESS_START,24.8,684
EP006711,2026-06-18 14:02:00,U1017,emily.hernandez34,WKSTN-U1017,Docker Desktop,PROCESS_START,7.4,779
EP038833,2026-06-18 13:59:00,U1094,elizabeth.lewis69,WKSTN-U1094,PuTTY,PROCESS_START,29.5,162
EP016150,2026-06-18 13:57:00,U1039,  mark.thomas ,WKSTN-U1039,explorer.exe,PROCESS_START,1.3,771
EP037505,2026-06-18 14:02:00,U1091,linda.robinson,WKSTN-U1091,explorer.exe	,PROCESS_START,21.4,282
EP010328,2026-06-18 14:15:00,U1025,betty.brown22,WKSTN-U1025,Slack,PROCESS_START,13.5,728
EP000236,2026-06-18 14:06:00,U1001,  linda.johnson95 ,WKSTN-U1001,teams.exe,PROCESS_START,32.3,833
EP026533,2026-06-18 14:21:00,U1065,MICHAEL.RAMIREZ47,WKSTN-U1065,Word,PROCESS_START,16.0,742
EP040837,2026-06-18 13:59:00,U1099,joseph.garcia,WKSTN-U1099,chrome.exe,PROCESS_START,31.3,496
EP024127,2026-06-18 13:59:00,U1059,daniel.perez98,WKSTN-U1059,notepad.exe,PROCESS_START,22.1,898
EP036603,2026-06-18 14:08:00,U1089,paul.brown27,WKSTN-U1089,Active Directory Console,PROCESS_START,2.3,588
EP005399,2026-06-18 13:57:00,U1014,james.taylor,WKSTN-U1014,teams.exe,PROCESS_START,8.6,553
EP014956,2026-06-18 13:56:00,U1036,linda.jones,WKSTN-U1036,notepad.exe,PROCESS_START,19.2,617
EP012968,2026-06-18 14:10:00,U1031,john.wright28,WKSTN-U1031,outlook.exe,PROCESS_START,22.7,110
EP002656,2026-06-18 14:09:00,U1007,sarah.robinson82,WKSTN-U1007,chrome.exe,PROCESS_START,22.5,871
EP037963,2026-06-18 13:56:00,U1092,steven.thomas,WKSTN-U1092,Chrome,PROCESS_START,6.1,662
EP033893,2026-06-18 14:10:00,U1083,sarah.allen70,WKSTN-U1083,outlook.exe,PROCESS_START,33.3,320
EP005810,2026-06-18 14:09:00,U1015,lisa.hernandez,WKSTN-U1015,  explorer.exe ,,31.0,894
EP031740,2026-06-18 14:14:00,U1078,,WKSTN-U1078,Chrome,PROCESS_START,31.3,379
EP029377,2026-06-18 14:13:00,U1072,kenneth.lopez,WKSTN-U1072,notepad.exe,PROCESS_START,33.0,594
EP025345,2026-06-18 13:57:00,U1062,william.martin,WKSTN-U1062,Excel,PROCESS_START,,84
EP015762,2026-06-18 14:18:00,U1038,emily.clark,WKSTN-U1038,Outlook,PROCESS_START,25.5,227
EP004168,2026-06-18 14:32:00,U1011,donna.ramirez75,WKSTN-U1011,teams.exe,PROCESS_START,15.9,780
EP036171,2026-06-18 14:35:00,U1088,,WKSTN-U1088,outlook.exe,PROCESS_START,8.6,564
