event_id,timestamp,user_id,username,file_path,action,file_size_kb,device,is_sensitive_location
FILE001021,2026-06-15 11:19:00,U1003,kenneth.clark29,/shared/finance/reports/notes_842.pdf,WRITE,497,WKSTN-U1003,False
FILE022895,2026-06-15 11:13:00,U1056,anthony.clark,/shared/sales/contracts/plan_12.xlsx,READ,871,WKSTN-U1056,False
FILE007583,2026-06-15 11:18:00,U1019,donna.anderson,/shared/eng/ci_configs/summary_487.zip,WRITE,831,WKSTN-U1019,False
FILE025695,2026-06-15 11:22:00,U1063,john.nguyen,/shared/legal/compliance/data_907.csv,DOWNLOAD,4758,WKSTN-U1063,False
FILE017707,2026-06-15 11:34:00,U1043,thomas.williams91,/shared/hr/employee_records/summary_238.pdf,READ,3066,WKSTN-U1043,True
FILE031293,2026-06-15 11:28:00,U1077,kimberly.harris58,/shared/legal/case_files/notes_909.pdf,WRITE,4217,WKSTN-U1077,True
FILE033394,2026-06-15 11:07:00,U1082,karen.hill96,/shared/it/credentials_vault/notes_123.pdf,read,749,WKSTN-U1082,True
FILE017312,2026-06-15 12:04:00,U1042,michael.hill56,/shared/hr/policies/notes_85.pdf,,3972,WKSTN-U1042,False
FILE002978,2026-06-15 11:57:00,U1008,joshua.hernandez	,/shared/finance/reports/summary_613.csv,READ,98,WKSTN-U1008,False
FILE036550,2026-06-15 12:00:00,U1089,paul.brown27,/shared/it/credentials_vault/notes_224.docx,WRITE,,WKSTN-U1089,True
FILE016905,2026-06-15 12:14:00,U1041,matthew.allen52,/shared/hr/policies/notes_377.csv,DOWNLOAD,2451,WKSTN-U1041,False
FILE016515,2026-06-15 11:34:00,U1040,matthew.martin,/shared/hr/employee_records/notes_575.docx,READ,4249,WKSTN-U1040,True
FILE018103,2026-06-15 11:45:00,U1044,lisa.ramirez9,/shared/hr/employee_records/summary_929.docx,WRITE,3898,WKSTN-U1044,True
FILE000193,2026-06-15 11:48:00,U1001,linda.johnson95,/shared/finance/budgets/plan_282.docx,WRITE,4390,WKSTN-U1001	,False
FILE026487,2026-06-15 12:00:00,U1065,michael.ramirez47,/shared/legal/compliance/plan_354.docx,READ,1028,WKSTN-U1065,False
FILE041167,2026-06-15 11:35:00,U1100,daniel.brown38,,READ,1082,WKSTN-U1100,True
FILE025296,2026-06-15 12:06:00,U1062,william.martin,,READ,3478,WKSTN-U1062,False
FILE002218,2026-06-15 11:42:00,U1006,george.gonzalez,/shared/finance/budgets/notes_226.pdf,READ,4784,WKSTN-U1006,False
FILE030108,2026-06-15 12:11:00,U1074,sarah.williams7	,/shared/legal/compliance/report_680.docx,READ,2185,WKSTN-U1074,False
FILE002604,2026-06-15 11:53:00,U1007,sarah.robinson82,/shared/finance/budgets/notes_394.csv,READ,1705,WKSTN-U1007,False
FILE009380,2026-06-15 11:55:00,U1023,richard.wright,/shared/eng/source_code/data_198.csv,WRITE,2092,WKSTN-U1023,False
FILE014527,2026-06-15 11:41:00,U1035,nancy.rodriguez82,/shared/hr/recruitment/summary_194.pptx,READ,238,WKSTN-U1035,False
FILE009381,2026-06-15 11:57:00,U1023,richard.wright,/shared/eng/design_docs/plan_217.pdf,READ,3731,WKSTN-U1023,False
FILE018490,2026-06-15 12:04:00,U1045,daniel.sanchez90,/shared/hr/recruitment/notes_886.xlsx,WRITE,138,WKSTN-U1045,
FILE022097,2026-06-15 12:03:00,U1054,anthony.martinez,/shared/sales/leads/notes_652.pdf,READ,3157,WKSTN-U1054,False
FILE016513,2026-06-15 11:53:00,U1040,matthew.martin	,/shared/hr/recruitment/data_683.docx,READ,2112,WKSTN-U1040,False
FILE022098,2026-06-15 12:10:00,U1054,  anthony.martinez ,/shared/sales/leads/summary_33.pptx,DOWNLOAD,2699,WKSTN-U1054,False
FILE037449,2026-06-15 11:42:00,U1091,linda.robinson,/shared/it/network_configs/summary_838.pdf,READ,4311,WKSTN-U1091,False
FILE036554,2026-06-15 11:38:00,U1089,paul.brown27,,read,457,WKSTN-U1089,True
FILE007582,2026-06-15 12:14:00,U1019,donna.anderson,/shared/eng/design_docs/report_868.docx,READ,1964,WKSTN-U1019,False
FILE038781,2026-06-15 12:00:00,U1094,elizabeth.lewis69,,READ,702,WKSTN-U1094,False
FILE015721,2026-06-15 11:42:00,U1038,emily.clark,/shared/hr/employee_records/notes_740.docx	,DOWNLOAD,2300,WKSTN-U1038,True
FILE007121,2026-06-15 12:15:00,U1018,betty.white57,/shared/eng/source_code/data_798.xlsx,DOWNLOAD,1908,WKSTN-U1018,False
FILE017708,2026-06-15 12:32:00,U1043,thomas.williams91,/shared/hr/employee_records/report_211.pdf,WRITE,2519,WKSTN-U1043,True
FILE023687,2026-06-15 12:23:00,U1058,jennifer.ramirez18,/shared/sales/contracts/summary_672.zip,READ,705,WKSTN-U1058,False
FILE002606,2026-06-15 12:17:00,U1007,sarah.robinson82,/shared/finance/payroll/report_932.pptx,WRITE,2774,WKSTN-U1007,
FILE033839,2026-06-15 12:21:00,U1083,sarah.allen70,/shared/it/credentials_vault/plan_974.pdf,READ,3221,WKSTN-U1083,True
FILE024089,2026-06-15 12:41:00,U1059,daniel.perez98,/shared/sales/leads/report_252.csv,READ,4934,WKSTN-U1059,False
FILE032973,2026-06-15 12:27:00,U1081,margaret.davis,/shared/it/network_configs/summary_364.zip,WRITE,724,WKSTN-U1081,False
FILE004118,2026-06-15 12:31:00,U1011,donna.ramirez75,/shared/finance/budgets/plan_209.zip,WRITE,4571,WKSTN-U1011,False
FILE035627,2026-06-15 12:39:00,U1087,CHARLES.SANCHEZ,/shared/it/backups/data_620.docx,READ,1661,WKSTN-U1087,False
FILE032974,2026-06-15 12:28:00,U1081,margaret.davis,/shared/it/credentials_vault/report_920.zip,READ,1664,WKSTN-U1081,True
FILE018491,2026-06-15 12:35:00,U1045,daniel.sanchez90,/shared/hr/recruitment/report_708.pptx,READ,4082,WKSTN-U1045,False
FILE006652,2026-06-15 12:40:00,U1017,emily.hernandez34,/shared/eng/source_code/report_904.pptx,WRITE,2189,WKSTN-U1017,False
FILE041166,2026-06-15 12:22:00,U1100,,/shared/exec/mna/plan_607.zip,WRITE,1948,WKSTN-U1100,True
FILE024086,2026-06-15 12:26:00,U1059,daniel.perez98,/shared/sales/leads/notes_161.pptx,READ,4831,WKSTN-U1059,False
FILE019322,2026-06-15 12:21:00,U1047,sandra.lewis,  /shared/sales/contracts/notes_611.pdf ,WRITE,1914,  WKSTN-U1047 ,False
FILE012062,2026-06-15 12:18:00,U1029,michelle.garcia54,/shared/eng/design_docs/notes_317.docx,DOWNLOAD,4901,WKSTN-U1029,False
FILE001810,2026-06-15 12:38:00,U1005,,/shared/finance/payroll/data_530.xlsx,WRITE,1859,WKSTN-U1005,True
FILE035205,2026-06-15 12:21:00,U1086,steven.thompson53,/shared/it/network_configs/plan_283.pdf,WRITE,1616,WKSTN-U1086,False
FILE027674,2026-06-15 12:17:00,U1068,susan.thompson34,/shared/legal/contracts/report_666.pptx,READ,369,WKSTN-U1068,False
FILE007585,2026-06-15 12:15:00,U1019,donna.anderson,/shared/eng/design_docs/summary_619.zip,READ,215,WKSTN-U1019,False
FILE014524,2026-06-15 12:27:00,U1035,nancy.rodriguez82,/shared/hr/recruitment/data_583.csv,READ,2583,WKSTN-U1035,False
FILE030106,2026-06-15 12:30:00,U1074,sarah.williams7,/shared/legal/contracts/summary_742.pdf,READ,227,WKSTN-U1074,False
FILE018914,2026-06-15 12:28:00,U1046,michelle.torres39,/shared/hr/employee_records/report_775.csv,WRITE,2445,WKSTN-U1046,True
FILE028930,2026-06-15 12:35:00,U1071,matthew.robinson35,/shared/legal/contracts/plan_547.docx,READ,4670,WKSTN-U1071,False
FILE011175,2026-06-15 12:43:00,U1027,patricia.brown75,/shared/eng/source_code/data_226.csv,READ,3889,WKSTN-U1027,False
FILE007581,2026-06-15 12:59:00,U1019,donna.anderson,/shared/eng/source_code/report_962.pdf,WRITE,2704,WKSTN-U1019,False
FILE019726,2026-06-15 13:07:00,U1048,jennifer.thomas87,/shared/sales/leads/notes_375.xlsx,READ,3986,,False
FILE040019,2026-06-15 12:45:00,U1097,mark.martinez10	,/shared/exec/mna/data_771.xlsx,WRITE,3341,WKSTN-U1097,True
FILE025299,2026-06-15 13:09:00,U1062,william.martin,/shared/sales/contracts/report_870.pdf,WRITE,1642,  WKSTN-U1062 ,False
FILE005765,2026-06-15 12:46:00,U1015,lisa.hernandez,/shared/finance/reports/plan_408.csv,DOWNLOAD,2480,WKSTN-U1015,False
FILE010724,2026-06-15 13:11:00,U1026,elizabeth.gonzalez,/shared/eng/design_docs/notes_956.pdf,READ,4389,WKSTN-U1026,False
FILE031692,2026-06-15 13:08:00,U1078,michelle.miller,/shared/legal/contracts/plan_828.docx,WRITE,3285,WKSTN-U1078,False
FILE004120,2026-06-15 12:53:00,U1011,donna.ramirez75,/shared/finance/reports/notes_396.pptx,WRITE,4039,WKSTN-U1011,False
FILE012925,2026-06-15 12:46:00,U1031,john.wright28,/shared/hr/policies/plan_447.zip,WRITE,657,WKSTN-U1031,False
FILE018104,2026-06-15 13:04:00,U1044,lisa.ramirez9,/shared/hr/recruitment/report_695.pdf,READ,3905,WKSTN-U1044,False
FILE020898,2026-06-15 12:46:00,U1051,sandra.king72,/shared/sales/leads/notes_988.docx,READ,4972,WKSTN-U1051,False
FILE027302,2026-06-15 13:12:00,U1067,paul.thomas97,/shared/legal/compliance/data_758.docx,WRITE,1110,WKSTN-U1067,False
FILE016514,2026-06-15 13:01:00,U1040,matthew.martin,/shared/hr/policies/report_971.pptx,WRITE,4251,WKSTN-U1040,False
FILE014122,2026-06-15 12:59:00,U1034,thomas.allen63,/shared/hr/recruitment/notes_986.csv,READ,4386,WKSTN-U1034,False
FILE000188,2026-06-15 13:10:00,U1001,linda.johnson95,/shared/finance/payroll/plan_76.docx,DOWNLOAD,627,WKSTN-U1001	,True
FILE008465,2026-06-15 12:55:00,U1021,jessica.walker,/shared/eng/ci_configs/summary_406.docx,READ,302,WKSTN-U1021,False
FILE028089,2026-06-15 13:09:00,U1069,jessica.clark,/shared/legal/contracts/data_121.zip,WRITE,1599,WKSTN-U1069,False
FILE024493,2026-06-15 13:09:00,U1060,matthew.anderson,/shared/sales/leads/notes_682.zip,WRITE,4855,WKSTN-U1060,False
FILE034296,2026-06-15 13:10:00,U1084,joshua.taylor,/shared/it/network_configs/notes_395.xlsx,READ,1831,WKSTN-U1084,False
FILE023689,2026-06-15 13:02:00,U1058,jennifer.ramirez18,/shared/sales/contracts/plan_540.csv,WRITE,2847,WKSTN-U1058,False
FILE005354,2026-06-15 12:49:00,U1014,james.taylor,/shared/finance/payroll/notes_257.docx,READ,3110,WKSTN-U1014,True
FILE016112,2026-06-15 12:49:00,U1039,mark.thomas,,READ,1007,WKSTN-U1039,False
FILE019725,2026-06-15 13:05:00,U1048,JENNIFER.THOMAS87,/shared/sales/leads/data_10.csv,WRITE,3147,WKSTN-U1048,False
FILE003361,2026-06-15 13:04:00,U1009,daniel.brown,/shared/finance/payroll/summary_311.pptx,READ,1576,WKSTN-U1009,True
FILE013349,2026-06-15 12:53:00,U1032,paul.wright91,/shared/hr/employee_records/summary_764.pptx,READ,355,WKSTN-U1032,True
FILE014526,2026-06-15 13:33:00,U1035,nancy.rodriguez82,/shared/hr/recruitment/data_226.zip,WRITE,1983,WKSTN-U1035,False
FILE009824,2026-06-15 13:31:00,U1024,emily.miller,/shared/eng/ci_configs/report_356.pdf,WRITE,919,WKSTN-U1024,False
FILE003761,2026-06-15 13:38:00,U1010,susan.young51,/shared/finance/budgets/summary_51.pdf,READ,4527,WKSTN-U1010,False
FILE008934,2026-06-15 13:34:00,U1022,sandra.brown,/shared/eng/design_docs/notes_5.pptx,READ,2678,WKSTN-U1022,False
FILE038336,2026-06-15 13:28:00,U1093,sarah.clark44,/shared/it/network_configs/summary_753.pptx,READ,1877,WKSTN-U1093,False
FILE004942,2026-06-15 13:36:00,U1013,emily.smith,/shared/finance/reports/report_456.pdf,WRITE,1189,WKSTN-U1013,False
FILE008024,2026-06-15 13:26:00,U1020,andrew.thomas36,/shared/eng/source_code/plan_354.docx,WRITE,1093,WKSTN-U1020,False
FILE019323,2026-06-15 13:30:00,U1047,sandra.lewis,/shared/sales/leads/summary_268.zip,WRITE,4879,WKSTN-U1047,False
FILE023291,2026-06-15 13:13:00,U1057,nancy.sanchez,/shared/sales/leads/summary_870.zip,WRITE,386,WKSTN-U1057,False
FILE025298,2026-06-15 13:38:00,U1062,william.martin,/shared/sales/leads/report_732.csv,WRITE,4827,WKSTN-U1062,False
FILE038783,2026-06-15 13:22:00,U1094,elizabeth.lewis69,/shared/it/backups/report_888.csv,READ,3657,WKSTN-U1094,False
FILE017710,2026-06-15 13:25:00,U1043,thomas.williams91,/shared/hr/employee_records/summary_25.zip,,1069,WKSTN-U1043,True
FILE024494,2026-06-15 13:14:00,U1060,matthew.anderson,/shared/sales/leads/plan_406.xlsx,,504,WKSTN-U1060,False
FILE005764,2026-06-15 13:30:00,U1015,lisa.hernandez,/shared/finance/payroll/report_587.zip,READ,4318,WKSTN-U1015,True
FILE010723,2026-06-15 13:28:00,U1026,elizabeth.gonzalez,/shared/eng/ci_configs/notes_658.pdf,READ,3482,WKSTN-U1026,False
FILE014525,2026-06-15 13:41:00,U1035,nancy.rodriguez82,/shared/hr/policies/plan_3.zip,WRITE,978,WKSTN-U1035,False
FILE011174,2026-06-15 13:47:00,U1027,patricia.brown75,/shared/eng/ci_configs/report_450.zip,READ,3535,WKSTN-U1027,False
FILE006657,2026-06-15 13:46:00,U1017,emily.hernandez34,/shared/eng/design_docs/summary_867.csv,READ,2923,,False
FILE033395,2026-06-15 13:26:00,U1082,karen.hill96,/shared/it/network_configs/summary_169.xlsx,WRITE,3457,  WKSTN-U1082 ,False
FILE029328,2026-06-15 13:44:00,U1072,kenneth.lopez,  /shared/legal/contracts/plan_216.docx ,READ,2048,WKSTN-U1072,False
FILE024902,2026-06-15 13:17:00,U1061,jessica.rodriguez,/shared/sales/pricing/notes_937.zip,READ,2537,WKSTN-U1061	,False
FILE016906,2026-06-15 13:44:00,U1041,matthew.allen52,/shared/hr/employee_records/report_564.pptx,WRITE,3050,WKSTN-U1041,True
FILE020095,2026-06-15 13:21:00,U1049,michelle.jones59,/shared/sales/leads/plan_137.pdf,READ,4052,WKSTN-U1049,False
FILE004940,2026-06-15 13:29:00,U1013,emily.smith,/shared/finance/budgets/data_334.docx,WRITE,3584,WKSTN-U1013,False
FILE000189,2026-06-15 13:30:00,U1001,  linda.johnson95 ,/shared/finance/payroll/plan_353.docx,WRITE,4536,WKSTN-U1001,True
FILE024907,2026-06-15 14:10:00,U1061,  jessica.rodriguez ,/shared/sales/pricing/summary_557.pptx,READ,379,WKSTN-U1061,False
FILE035200,2026-06-15 14:18:00,U1086,steven.thompson53,/shared/it/credentials_vault/data_36.pptx,WRITE,4357,WKSTN-U1086,True
FILE019321,2026-06-15 14:21:00,U1047,sandra.lewis,/shared/sales/contracts/summary_798.pdf,READ,4695,WKSTN-U1047,False
FILE018915,2026-06-15 14:07:00,U1046,michelle.torres39,/shared/hr/employee_records/notes_549.pptx,DOWNLOAD,2189,WKSTN-U1046,True
FILE004941,2026-06-15 14:01:00,U1013,emily.smith,/shared/finance/reports/report_783.csv,WRITE,1138,WKSTN-U1013,False
FILE008932,2026-06-15 14:02:00,U1022,sandra.brown,/shared/eng/ci_configs/data_462.zip,READ,3441,WKSTN-U1022,False
FILE027304,2026-06-15 13:58:00,U1067,paul.thomas97,/shared/legal/contracts/plan_499.docx,WRITE,4684,WKSTN-U1067,False
FILE037016,2026-06-15 13:49:00,U1090,mary.hill,/shared/it/network_configs/plan_220.pptx,WRITE,247,WKSTN-U1090,False
FILE039600,2026-06-15 14:11:00,U1096,david.allen76,,DOWNLOAD,226,WKSTN-U1096,False
FILE030515,2026-06-15 14:00:00,U1075,steven.lewis,/shared/legal/case_files/data_765.xlsx,DOWNLOAD,2099,WKSTN-U1075,True
FILE028508,2026-06-15 13:50:00,U1070,betty.thomas40,  /shared/legal/compliance/summary_825.docx ,WRITE,3471,WKSTN-U1070,False
FILE024088,2026-06-15 14:27:00,U1059,daniel.perez98,/shared/sales/leads/summary_283.zip,READ,3866,WKSTN-U1059,False
FILE013739,2026-06-15 14:24:00,U1033,linda.miller,/shared/hr/policies/notes_331.zip,,4629,WKSTN-U1033,False
FILE024495,2026-06-15 13:57:00,U1060,matthew.anderson,/shared/sales/pricing/plan_761.docx,READ,1343,WKSTN-U1060,False
FILE001420,2026-06-15 13:58:00,U1004,elizabeth.wilson98,/shared/finance/payroll/summary_856.pptx,READ,1196,WKSTN-U1004,True
FILE015318,2026-06-15 13:55:00,U1037,robert.martin,/shared/hr/recruitment/summary_363.xlsx,WRITE,1282,WKSTN-U1037,False
FILE006179,2026-06-15 13:50:00,U1016,,/shared/eng/source_code/summary_382.xlsx,WRITE,2037,WKSTN-U1016,False
FILE040794,2026-06-15 14:08:00,U1099,joseph.garcia,/shared/exec/board_docs/summary_23.pdf,DOWNLOAD,3609,WKSTN-U1099,True
FILE020488,2026-06-15 14:21:00,U1050,michael.ramirez,/shared/sales/leads/data_164.zip,READ,1985,WKSTN-U1050,False
FILE020895,2026-06-15 14:26:00,U1051,sandra.king72,/shared/sales/leads/summary_24.pptx,READ,1660,WKSTN-U1051,False
FILE022510,2026-06-15 13:49:00,U1055,patricia.wilson54,,READ,314,WKSTN-U1055,False
FILE015323,2026-06-15 13:56:00,U1037,robert.martin,/shared/hr/recruitment/report_119.csv,READ,2425,WKSTN-U1037,False
FILE022094,2026-06-15 13:53:00,U1054,anthony.martinez,/shared/sales/pricing/plan_983.docx,READ,242,WKSTN-U1054,False
FILE023688,2026-06-15 14:20:00,U1058,JENNIFER.RAMIREZ18,/shared/sales/leads/plan_489.zip,READ,3689,WKSTN-U1058,False
FILE012063,2026-06-15 14:25:00,U1029,michelle.garcia54,/shared/eng/design_docs/data_914.docx,READ,2644,WKSTN-U1029,False
FILE013346,2026-06-15 14:32:00,U1032,paul.wright91,/shared/hr/recruitment/summary_214.docx,READ,1946,WKSTN-U1032,False
FILE005355,2026-06-15 14:49:00,U1014,,/shared/finance/budgets/summary_490.xlsx,WRITE,1711,WKSTN-U1014,False
FILE007125,2026-06-15 14:55:00,U1018,betty.white57,/shared/eng/ci_configs/summary_322.csv,WRITE,4671,WKSTN-U1018,False
FILE008025,2026-06-15 14:58:00,U1020,andrew.thomas36,/shared/eng/ci_configs/data_147.xlsx,DOWNLOAD,4358,WKSTN-U1020,False
FILE039191,2026-06-15 14:53:00,U1095,richard.thomas74,  /shared/exec/mna/report_918.csv ,READ,710,WKSTN-U1095,True
FILE035631,2026-06-15 14:56:00,U1087,charles.sanchez,/shared/it/credentials_vault/summary_478.docx,WRITE,1311,WKSTN-U1087,True
FILE022890,2026-06-15 14:30:00,U1056,anthony.clark,  /shared/sales/contracts/report_360.pdf ,READ,3115,WKSTN-U1056,False
FILE007122,2026-06-15 14:30:00,U1018,betty.white57,/shared/eng/design_docs/report_772.docx,WRITE,629,WKSTN-U1018,False
FILE016114,2026-06-15 14:57:00,U1039,mark.thomas,/shared/hr/employee_records/report_162.pptx,WRITE,4468,WKSTN-U1039,True
FILE012924,2026-06-15 14:33:00,U1031,john.wright28,/shared/hr/policies/plan_960.csv,WRITE,2899,WKSTN-U1031,False
FILE015321,2026-06-15 14:47:00,U1037,robert.martin,/shared/hr/recruitment/notes_930.xlsx,READ,2384,WKSTN-U1037,False
FILE017313,2026-06-15 14:32:00,U1042,michael.hill56,/shared/hr/policies/plan_879.pdf,WRITE,849,WKSTN-U1042,False
FILE022093,2026-06-15 14:34:00,U1054,anthony.martinez,/shared/sales/contracts/data_747.pptx,READ,4518,WKSTN-U1054,False
FILE006654,2026-06-15 14:40:00,U1017,emily.hernandez34,/shared/eng/design_docs/summary_632.csv,READ,3210,WKSTN-U1017,False
FILE031294,2026-06-15 14:32:00,U1077,kimberly.harris58,/shared/legal/contracts/report_102.pdf,READ,3829,WKSTN-U1077,False
FILE022893,2026-06-15 14:57:00,U1056,anthony.clark,/shared/sales/leads/notes_21.csv,READ,3102,WKSTN-U1056,False
FILE001419,2026-06-15 14:36:00,U1004,elizabeth.wilson98,/shared/finance/payroll/data_168.zip	,DOWNLOAD,3492,WKSTN-U1004,True
FILE022512,2026-06-15 14:29:00,U1055,patricia.wilson54,/shared/sales/leads/data_101.pptx,DOWNLOAD,1105,WKSTN-U1055,False
FILE008936,2026-06-15 14:29:00,U1022,sandra.brown,/shared/eng/design_docs/data_822.xlsx,READ,572,WKSTN-U1022,False
FILE029706,2026-06-15 14:39:00,U1073,michael.gonzalez,/shared/legal/contracts/report_376.zip,,4511,WKSTN-U1073,False
FILE007586,2026-06-15 14:28:00,U1019,donna.anderson,/shared/eng/source_code/notes_55.xlsx,READ,677,  WKSTN-U1019 ,False
FILE026486,2026-06-15 14:57:00,U1065,  michael.ramirez47 ,/shared/legal/compliance/data_498.xlsx,WRITE,1282,WKSTN-U1065,False
FILE016110,2026-06-15 14:52:00,U1039,mark.thomas,/shared/hr/policies/summary_312.docx,READ,4117,WKSTN-U1039,False
FILE022891,2026-06-15 14:44:00,U1056,,/shared/sales/pricing/notes_708.xlsx,READ,2187,WKSTN-U1056,False
FILE004119,2026-06-15 14:42:00,U1011,donna.ramirez75,/shared/finance/budgets/report_291.pdf,READ,4278,WKSTN-U1011,False
FILE031295,2026-06-15 15:09:00,U1077,,/shared/legal/compliance/summary_644.docx,READ,942,WKSTN-U1077,False
FILE040018,2026-06-15 15:16:00,U1097,mark.martinez10,/shared/exec/strategy/notes_469.pdf,WRITE,3845,WKSTN-U1097,False
FILE004938,2026-06-15 15:11:00,U1013,emily.smith,/shared/finance/budgets/plan_891.pdf,READ,791,WKSTN-U1013,False
FILE014121,2026-06-15 15:20:00,U1034,thomas.allen63,/shared/hr/recruitment/report_134.pptx,WRITE,N/A,WKSTN-U1034,False
FILE011178,2026-06-15 15:33:00,U1027,patricia.brown75,/shared/eng/design_docs/report_331.xlsx,READ,4069,WKSTN-U1027,False
FILE000603,2026-06-15 15:28:00,U1002,donna.ramirez,  /shared/finance/payroll/plan_64.docx ,WRITE,812,WKSTN-U1002,True
FILE040792,2026-06-15 15:09:00,U1099,joseph.garcia,/shared/exec/board_docs/data_375.pptx,WRITE,4367,WKSTN-U1099,True
FILE011638,2026-06-15 15:17:00,U1028,john.hill,/shared/eng/design_docs/report_938.zip,READ,4874,WKSTN-U1028,False
FILE021289,2026-06-15 15:24:00,U1052,paul.taylor,  /shared/sales/contracts/report_172.pptx ,,468,WKSTN-U1052,False
FILE001022,2026-06-15 15:16:00,U1003,kenneth.clark29,/shared/finance/reports/data_542.xlsx,WRITE,2509,WKSTN-U1003,False
FILE020896,2026-06-15 15:30:00,U1051,sandra.king72,/shared/sales/leads/plan_118.xlsx,READ,2797,WKSTN-U1051,False
FILE026097,2026-06-15 15:24:00,U1064,matthew.wright55,/shared/legal/case_files/plan_955.docx,READ,883,  WKSTN-U1064 ,True
FILE024905,2026-06-15 15:35:00,U1061,jessica.rodriguez,/shared/sales/leads/data_194.csv,READ,1837,WKSTN-U1061,False
FILE027673,2026-06-15 15:02:00,U1068,susan.thompson34,/shared/legal/case_files/data_460.zip,READ,3152,,True
FILE009822,2026-06-15 15:34:00,U1024,emily.miller,/shared/eng/ci_configs/notes_502.zip,WRITE,2792,WKSTN-U1024,False
FILE014120,2026-06-15 15:33:00,U1034,thomas.allen63,/shared/hr/employee_records/notes_216.pdf,READ,1378,WKSTN-U1034,True
FILE007584,2026-06-15 15:20:00,U1019,donna.anderson,/shared/eng/ci_configs/notes_408.zip,READ,1256,WKSTN-U1019,False
FILE022892,2026-06-15 15:04:00,U1056,anthony.clark,/shared/sales/pricing/summary_171.docx,READ,3590,WKSTN-U1056,False
FILE036122,2026-06-15 15:14:00,U1088,andrew.smith85,/shared/it/network_configs/notes_680.csv,WRITE,3560,WKSTN-U1088,False
FILE040410,2026-06-15 15:29:00,U1098,nancy.wright49,/shared/exec/board_docs/notes_610.pdf,READ,2078,WKSTN-U1098,True
FILE036552,2026-06-15 15:17:00,U1089,paul.brown27,/shared/it/network_configs/notes_675.csv,WRITE,4175,WKSTN-U1089,False
FILE026484,2026-06-15 15:03:00,U1065,MICHAEL.RAMIREZ47,/shared/legal/case_files/data_460.pdf,READ,1210,WKSTN-U1065,True
FILE001418,2026-06-15 15:12:00,U1004,elizabeth.wilson98,/shared/finance/reports/report_221.zip,WRITE,3424,WKSTN-U1004,False
FILE025297,2026-06-15 15:09:00,U1062,,/shared/sales/leads/notes_82.xlsx,READ,3726,WKSTN-U1062,False
FILE000190,2026-06-15 15:07:00,U1001,linda.johnson95,/shared/finance/reports/summary_787.docx,READ,473,WKSTN-U1001,False
FILE034750,2026-06-15 15:44:00,U1085,barbara.walker67,/shared/it/credentials_vault/report_917.pptx,WRITE,3877,WKSTN-U1085,True
